GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA RTX A4000,GOSTR34.11-2012(Streebog)512-bit big-endian,combinator,97844925.0,100120149.0,98849382.46,98767676.0,86.0,90.0,87.15,87.0,80.0,86.0,83.31,83.0,984.31,4034.53,2845.62,4033.53,6.01,24.64,17.38,24.63,2.0,100.0,55.44,93.0,
NVIDIA RTX A4000,GOSTR34.11-94,combinator,467467708.0,473129499.0,469750066.46,469776177.0,84.0,88.0,85.08,85.0,78.0,84.0,81.54,82.0,973.89,4013.99,2563.7,2574.33,5.95,24.51,15.66,15.72,0.0,93.0,41.09,1.5,
NVIDIA RTX A4000,GPG(AES-128-AES-256(SHA-1($pass))),combinator,2786868.0,2838786.0,2808103.77,2806632.0,87.0,88.0,87.54,88.0,82.0,87.0,84.85,85.0,759.67,7457.64,5265.56,7457.64,4.64,45.54,32.15,45.54,0.0,95.0,58.62,93.0,
NVIDIA RTX A4000,GRUB2,combinator,65551.0,66165.0,65823.08,65724.0,95.0,95.0,95.0,95.0,79.0,85.0,82.62,83.0,964.02,7373.99,5111.83,7373.99,5.89,45.03,31.22,45.03,0.0,99.0,57.32,94.0,
NVIDIA RTX A4000,HalfMD5,combinator,4919283095.0,5426929499.0,5101912861.67,5051617202.0,43.0,65.0,57.5,63.5,83.0,84.0,83.33,83.0,974.71,4024.68,2986.44,4024.68,5.95,24.58,18.24,24.58,0.0,82.0,46.12,72.0,
NVIDIA RTX A4000,HMAC-MD5(key=$pass),combinator,798355306.0,802117839.0,800007512.0,799649586.0,92.0,98.0,93.54,93.0,77.0,82.0,79.77,80.0,998.45,4049.67,2840.96,4048.42,6.1,24.73,17.35,24.72,0.0,94.0,50.96,74.0,
NVIDIA RTX A4000,HMAC-MD5(key=$salt),combinator,672874236.0,676367272.0,674221748.38,673981941.0,94.0,94.0,94.0,94.0,80.0,84.0,82.08,82.0,999.7,4049.67,2997.11,4049.67,6.1,24.73,18.3,24.73,8.0,97.0,63.04,95.0,
NVIDIA RTX A4000,HMAC-SHA1(key=$pass),combinator,464531367.0,466186795.0,464861434.38,464635194.0,87.0,93.0,91.46,92.0,77.0,82.0,79.69,80.0,1003.26,4054.73,2646.59,4054.73,6.13,24.76,16.16,24.76,0.0,96.0,48.68,26.0,
NVIDIA RTX A4000,HMAC-SHA1(key=$salt),combinator,784010385.0,788089439.0,785403768.54,785118608.0,93.0,93.0,93.0,93.0,76.0,82.0,79.62,80.0,1004.76,4054.73,2646.93,4054.73,6.14,24.76,16.16,24.76,1.0,97.0,47.9,16.0,
NVIDIA RTX A4000,HMAC-SHA256(key=$pass),combinator,290173675.0,290988314.0,290372435.77,290351148.0,90.0,91.0,90.46,90.0,78.0,83.0,80.92,81.0,977.58,4027.55,2669.09,4027.55,5.97,24.59,16.3,24.59,0.0,99.0,47.5,47.5,
NVIDIA RTX A4000,HMAC-SHA256(key=$salt),combinator,337316433.0,339184412.0,337903000.62,337787913.0,88.0,89.0,88.62,89.0,77.0,83.0,80.38,81.0,977.58,4031.55,2556.99,2369.55,5.97,24.62,15.61,14.47,0.0,97.0,42.75,1.0,
NVIDIA RTX A4000,HMAC-SHA512(key=$pass),combinator,164112013.0,164629254.0,164322783.85,164279717.0,90.0,94.0,92.08,92.0,77.0,83.0,80.23,80.0,977.58,4049.55,2445.04,1139.55,5.97,24.73,14.93,6.96,0.0,97.0,38.54,0.0,
NVIDIA RTX A4000,HMAC-SHA512(key=$salt),combinator,465808968.0,470951211.0,468068187.0,467874189.0,87.0,93.0,91.92,92.0,79.0,84.0,81.92,82.0,977.58,4073.55,2643.49,4073.55,5.97,24.88,16.14,24.88,0.0,95.0,43.55,2.0,
NVIDIA RTX A4000,HMAC-Streebog-256(key=$pass) big-endian,combinator,37447650.0,37942719.0,37671260.15,37679493.0,92.0,93.0,92.38,92.0,75.0,83.0,79.23,79.0,986.36,4061.41,2256.42,1149.16,6.02,24.8,13.78,7.02,2.0,94.0,41.59,20.0,
NVIDIA RTX A4000,HMAC-Streebog-256(key=$salt) big-endian,combinator,48553815.0,49355372.0,48866313.54,48831975.0,90.0,91.0,90.15,90.0,74.0,82.0,78.77,79.0,983.44,4034.28,2218.04,1163.09,6.01,24.64,13.54,7.1,2.0,96.0,40.02,20.0,
NVIDIA RTX A4000,HMAC-Streebog-512(key=$pass) big-endian,combinator,28105203.0,28499623.0,28263694.23,28240522.0,88.0,90.0,88.85,89.0,76.0,83.0,79.62,80.0,983.31,4057.28,2344.84,1145.28,6.0,24.78,14.32,6.99,2.0,95.0,43.07,20.0,
NVIDIA RTX A4000,HMAC-Streebog-512(key=$salt) big-endian,combinator,32413865.0,32894990.0,32588746.85,32553415.0,87.0,87.0,87.0,87.0,75.0,82.0,79.23,80.0,983.31,4067.41,2232.95,1145.28,6.0,24.84,13.64,6.99,2.0,99.0,43.7,20.0,
NVIDIA RTX A4000,IKE-PSK MD5,combinator,703333821.0,710213275.0,706161250.38,706016421.0,91.0,92.0,91.08,91.0,81.0,85.0,83.08,83.0,743.42,3793.39,2598.94,3793.39,4.54,23.16,15.87,23.16,0.0,93.0,51.07,90.0,
NVIDIA RTX A4000,IKE-PSK SHA1,combinator,167572019.0,168410497.0,167811295.08,167725604.0,87.0,89.0,88.69,89.0,77.0,83.0,80.62,81.0,743.42,3793.39,2353.93,2981.39,4.54,23.16,14.37,18.21,0.0,93.0,43.82,2.0,
NVIDIA RTX A4000,iPhonepasscode(UIDkey+SystemKeybag),combinator,49314.0,49708.0,49487.08,49457.0,95.0,96.0,95.15,95.0,83.0,87.0,85.23,85.0,744.04,5558.01,3644.85,5557.89,4.54,33.94,22.26,33.94,0.0,97.0,48.19,62.0,
NVIDIA RTX A4000,IPMI2RAKPHMAC-SHA1,combinator,519256402.0,520141509.0,519619386.08,519580708.0,91.0,93.0,91.54,91.0,79.0,84.0,81.54,82.0,964.02,4013.99,2601.79,3287.99,5.89,24.51,15.89,20.08,0.0,95.0,45.0,19.0,
NVIDIA RTX A4000,iSCSICHAPauthentication MD5(CHAP),combinator,5188808698.0,5249647307.0,5219214809.17,5212037687.0,37.0,67.0,60.0,65.0,81.0,83.0,82.17,82.5,974.71,4024.68,2154.85,1136.68,5.95,24.58,13.16,6.94,0.0,96.0,23.67,0.0,
NVIDIA RTX A4000,iTunesbackup-10.0,combinator,179964.0,182450.0,180931.08,180845.0,82.0,83.0,82.46,82.0,81.0,86.0,83.92,84.0,943.49,6908.41,4540.87,6888.04,5.76,42.19,27.73,42.06,0.0,97.0,53.46,80.5,
NVIDIA RTX A4000,iTunesbackup-=10.0,combinator,170.0,172.0,170.75,171.0,95.0,95.0,95.0,95.0,81.0,86.0,83.83,84.0,941.51,2302.54,1791.82,2291.16,5.75,14.06,10.94,13.99,0.0,97.0,50.52,94.0,
NVIDIA RTX A4000,JKSJavaKeyStorePrivateKeys(SHA1),combinator,2477822696.0,2480353312.0,2479155720.33,2479291153.0,94.0,95.0,94.33,94.0,81.0,82.0,81.67,82.0,710.76,3760.73,2156.23,872.73,4.34,22.96,13.17,5.33,0.0,97.0,39.8,15.5,
NVIDIA RTX A4000,Juniper-NetBSDsha1crypt,combinator,286041.0,288861.0,287175.08,286990.0,95.0,96.0,95.62,96.0,84.0,88.0,86.0,86.0,972.1,6917.32,5137.7,6910.03,5.94,42.24,31.37,42.2,0.0,82.0,49.22,72.0,
NVIDIA RTX A4000,JuniperIVE,combinator,1397813.0,1456669.0,1416488.54,1409161.0,93.0,94.0,93.46,93.0,84.0,86.0,85.23,85.0,1011.36,5489.32,4991.88,5489.32,6.18,33.52,30.48,33.52,1.0,96.0,78.28,95.0,
NVIDIA RTX A4000,JWT(JSONWebToken),combinator,307076160.0,308682233.0,307456521.92,307237792.0,88.0,90.0,89.0,89.0,77.0,83.0,80.54,81.0,759.67,3809.64,2440.76,3809.64,4.64,23.26,14.9,23.26,0.0,96.0,47.03,39.5,
NVIDIA RTX A4000,Keccak-224,combinator,881527792.0,903263575.0,891587063.54,892214125.0,83.0,84.0,83.77,84.0,86.0,88.0,87.23,87.0,758.86,3808.82,3051.92,3808.82,4.63,23.26,18.64,23.26,0.0,95.0,63.41,91.5,
NVIDIA RTX A4000,Keccak-256,combinator,880468221.0,905585522.0,892377808.31,893037174.0,83.0,85.0,84.31,84.0,86.0,88.0,87.38,88.0,758.86,3808.82,3032.16,3808.82,4.63,23.26,18.52,23.26,0.0,95.0,61.81,91.0,
NVIDIA RTX A4000,Keccak-384,combinator,877969837.0,902598917.0,889697629.31,889694693.0,82.0,85.0,84.0,84.0,86.0,89.0,87.69,88.0,758.86,3808.82,2960.73,3808.82,4.63,23.26,18.08,23.26,0.0,95.0,62.48,92.0,
NVIDIA RTX A4000,Keccak-512,combinator,951680304.0,965984055.0,959922371.55,960980349.0,92.0,92.0,92.0,92.0,86.0,89.0,87.55,88.0,758.86,3808.82,2999.28,3808.82,4.63,23.26,18.32,23.26,0.0,95.0,63.18,91.0,
NVIDIA RTX A4000,KeePass1(AES-Twofish)andKeePass2(AES)-keyfileonlymode,combinator,29437.0,29792.0,29596.23,29616.0,92.0,93.0,92.92,93.0,79.0,85.0,82.38,83.0,743.42,5325.39,3413.89,5325.39,4.54,32.52,20.85,32.52,0.0,96.0,49.79,79.0,
NVIDIA RTX A4000,KeePass1AES-withoutkeyfile,combinator,35196.0,35485.0,35318.85,35375.0,93.0,94.0,93.08,93.0,80.0,86.0,83.15,83.0,959.8,5601.01,3652.84,5545.49,5.86,34.2,22.31,33.86,0.0,98.0,51.21,70.5,
NVIDIA RTX A4000,KeePass1Twofish-withkeyfile,combinator,132229.0,134029.0,132696.67,132540.0,93.0,99.0,96.08,96.0,87.0,88.0,87.58,88.0,983.35,5584.15,5082.78,5562.52,6.0,34.1,31.04,33.97,4.0,99.0,79.32,96.0,
NVIDIA RTX A4000,Keepass2AES-withkeyfile,combinator,268136.0,273388.0,269874.38,269392.0,92.0,94.0,93.0,93.0,88.0,90.0,88.92,89.0,977.43,5594.65,5059.55,5562.18,5.97,34.16,30.9,33.97,0.0,97.0,76.17,95.5,
NVIDIA RTX A4000,KeePass2AES-withoutkeyfile,combinator,275918.0,288488.0,281081.69,280507.0,93.0,94.0,93.54,94.0,86.0,89.0,87.77,88.0,993.73,5594.93,5089.69,5561.48,6.07,34.17,31.08,33.96,14.0,97.0,81.89,96.0,
NVIDIA RTX A4000,Kerberos5 etype17 DB,combinator,773788.0,784672.0,778255.0,778216.0,69.0,70.0,69.54,70.0,80.0,85.0,83.15,83.0,743.42,5767.39,4064.81,5767.39,4.54,35.22,24.82,35.22,0.0,98.0,56.71,96.5,
NVIDIA RTX A4000,Kerberos5 etype17 Pre-Auth,combinator,1051090.0,1061346.0,1055589.0,1055282.0,95.0,96.0,95.08,95.0,81.0,86.0,83.62,84.0,758.86,5782.82,3900.44,5782.82,4.63,35.31,23.82,35.31,0.0,97.0,51.96,95.0,
NVIDIA RTX A4000,Kerberos5 etype17 TGS-REP(AES128-CTS-HMAC-SHA1-96),combinator,883390.0,895294.0,888151.92,887321.0,81.0,82.0,81.77,82.0,80.0,85.0,82.69,83.0,758.86,5782.82,3759.86,5782.82,4.63,35.31,22.96,35.31,0.0,97.0,50.28,95.0,
NVIDIA RTX A4000,Kerberos5 etype18 DB,combinator,437628.0,444181.0,440035.92,439567.0,82.0,83.0,82.08,82.0,82.0,86.0,84.54,85.0,743.42,6019.39,4211.64,6019.39,4.54,36.76,25.72,36.76,0.0,97.0,55.96,95.0,
NVIDIA RTX A4000,Kerberos5 etype18 Pre-Auth,combinator,439853.0,446034.0,442227.46,441905.0,82.0,83.0,82.08,82.0,79.0,85.0,82.54,83.0,758.86,6034.82,3731.24,6034.82,4.63,36.85,22.78,36.85,0.0,98.0,49.55,95.0,
NVIDIA RTX A4000,Kerberos5 etype18 TGS-REP(AES256-CTS-HMAC-SHA1-96),combinator,524131.0,529432.0,526444.77,526364.0,95.0,96.0,95.46,95.0,79.0,85.0,82.15,82.0,758.86,6034.82,3502.49,4088.82,4.63,36.85,21.39,24.97,0.0,97.0,43.3,4.5,
NVIDIA RTX A4000,Kerberos5 etype23 AS-REP,combinator,509822569.0,523904103.0,517098325.23,517844518.0,74.0,81.0,74.85,74.0,78.0,84.0,81.15,81.0,758.86,1796.82,1409.9,1796.82,4.63,10.97,8.61,10.97,0.0,96.0,49.79,78.0,
NVIDIA RTX A4000,Kerberos5 etype23 AS-REQPre-Auth,combinator,534430027.0,553112815.0,544717696.69,547888223.0,70.0,73.0,72.54,73.0,82.0,86.0,84.46,85.0,964.02,2001.99,1673.75,2001.99,5.89,12.23,10.22,12.23,0.0,96.0,55.76,95.0,
NVIDIA RTX A4000,Kerberos5 etype23 TGS-REP,combinator,632056398.0,638929447.0,635024630.69,634990808.0,91.0,92.0,91.77,92.0,82.0,86.0,84.15,84.0,977.62,2015.84,1611.83,2015.59,5.97,12.31,9.84,12.31,2.0,96.0,52.21,76.0,
NVIDIA RTX A4000,KNXIPSecure-DeviceAuthenticationCode,combinator,28217.0,28545.0,28419.46,28434.0,93.0,93.0,93.0,93.0,76.0,83.0,80.15,80.0,744.04,6818.01,4483.94,6818.01,4.54,41.63,27.38,41.63,0.0,95.0,50.75,88.5,
NVIDIA RTX A4000,LastPass+LastPasssniffed,combinator,3443466.0,3480286.0,3458771.23,3456896.0,90.0,92.0,90.23,90.0,80.0,85.0,82.92,83.0,974.71,6040.68,3927.46,6040.68,5.95,36.89,23.98,36.89,0.0,97.0,50.36,93.0,
NVIDIA RTX A4000,LinuxKernelCryptoAPI(2.4),combinator,990165556.0,994364066.0,991563003.0,991446129.0,91.0,92.0,91.23,91.0,79.0,84.0,82.0,82.0,944.82,4007.73,2634.01,3995.66,5.77,24.47,16.08,24.4,0.0,96.0,47.87,50.5,
NVIDIA RTX A4000,LM,combinator,2997093644.0,3075126563.0,3041755729.71,3042632690.0,41.0,67.0,62.29,67.0,80.0,82.0,81.43,82.0,974.71,4024.68,1480.4,1136.68,5.95,24.58,9.04,6.94,0.0,43.0,6.43,0.0,
NVIDIA RTX A4000,LotusNotes-Domino5,combinator,412023099.0,420482509.0,416216393.85,416455878.0,86.0,87.0,86.38,86.0,83.0,87.0,85.54,86.0,980.22,4039.46,3188.11,4035.21,5.99,24.67,19.47,24.64,0.0,97.0,63.95,93.0,
NVIDIA RTX A4000,LotusNotes-Domino6,combinator,123552095.0,125926316.0,124681957.54,124736600.0,93.0,94.0,93.92,94.0,85.0,88.0,86.77,87.0,978.24,4046.8,3132.94,4032.89,5.97,24.71,19.13,24.63,0.0,98.0,60.83,95.0,
NVIDIA RTX A4000,LotusNotes-Domino8,combinator,854994.0,864226.0,858845.46,858387.0,95.0,95.0,95.0,95.0,81.0,86.0,84.0,84.0,955.9,5811.99,4017.28,5769.09,5.84,35.49,24.53,35.23,0.0,96.0,56.08,93.0,
NVIDIA RTX A4000,LUKS v1 RIPEMD-160 + AES,combinator,9435.0,9618.0,9563.85,9557.0,67.0,80.0,73.23,74.0,72.0,80.0,76.62,77.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,2.0,1.0,1.0,
NVIDIA RTX A4000,LUKS v1 RIPEMD-160 + Serpent,combinator,9609.0,9857.0,9699.23,9680.0,70.0,75.0,72.23,72.0,71.0,79.0,75.54,76.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,1.0,0.5,0.5,
NVIDIA RTX A4000,LUKS v1 RIPEMD-160 + Twofish,combinator,7183.0,32904.0,24294.5,32820.5,93.0,100.0,96.5,96.5,65.0,80.0,72.0,70.5,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,2.0,1.0,1.0,
NVIDIA RTX A4000,LUKS v1 SHA-1 + AES,combinator,28318.0,29524.0,28785.62,28557.0,96.0,99.0,96.46,96.0,73.0,81.0,77.62,78.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,2.0,1.0,1.0,
NVIDIA RTX A4000,LUKS v1 SHA-1 + Serpent,combinator,14453.0,14606.0,14523.0,14522.0,96.0,100.0,96.67,96.0,72.0,80.0,76.75,77.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,1.0,0.5,0.5,
NVIDIA RTX A4000,LUKS v1 SHA-1 + Twofish,combinator,2788.0,2798.0,2793.14,2792.0,70.0,100.0,91.57,100.0,65.0,71.0,68.71,69.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,0.0,0.0,0.0,
NVIDIA RTX A4000,LUKS v1 SHA-256 + AES,combinator,18744.0,19477.0,19101.23,19344.0,93.0,98.0,93.77,93.0,70.0,79.0,75.31,76.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,2.0,1.0,1.0,
NVIDIA RTX A4000,LUKS v1 SHA-256 + Serpent,combinator,9457.0,9577.0,9509.85,9507.0,93.0,100.0,94.15,93.0,71.0,79.0,75.77,76.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,3.0,1.5,1.5,
NVIDIA RTX A4000,LUKS v1 SHA-256 + Twofish,combinator,2868.0,19551.0,12864.8,19514.0,93.0,100.0,97.0,99.0,66.0,80.0,73.8,76.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,1.0,0.5,0.5,
NVIDIA RTX A4000,LUKS v1 SHA-512 + AES,combinator,9348.0,9459.0,9398.69,9397.0,95.0,100.0,95.77,95.0,73.0,81.0,77.38,78.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,2.0,1.0,1.0,
NVIDIA RTX A4000,LUKS v1 SHA-512 + Serpent,combinator,9224.0,9625.0,9418.77,9552.0,95.0,100.0,96.15,95.0,72.0,80.0,76.77,77.0,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,2.0,1.0,1.0,
NVIDIA RTX A4000,LUKS v1 SHA-512 + Twofish,combinator,2612.0,9608.0,8173.6,9550.0,94.0,100.0,96.4,95.0,67.0,82.0,72.7,70.5,743.42,745.4,744.41,744.41,4.54,4.55,4.55,4.55,0.0,2.0,1.0,1.0,
NVIDIA RTX A4000,MD4,combinator,5277435743.0,5988190861.0,5569719557.6,5466678861.0,32.0,60.0,52.8,59.0,82.0,84.0,83.2,83.0,1011.36,4061.32,2938.18,4061.32,6.18,24.8,17.94,24.8,1.0,80.0,45.0,50.0,
NVIDIA RTX A4000,md5($pass.$salt),combinator,5142486415.0,5210146247.0,5175599084.33,5167014823.5,33.0,66.0,59.17,64.5,76.0,79.0,77.83,78.0,970.51,4064.76,3050.19,4025.39,5.93,24.82,18.63,24.58,0.0,89.0,50.62,83.5,
NVIDIA RTX A4000,md5($salt.$pass.$salt),combinator,5105018490.0,5192877620.0,5140949498.33,5132916152.5,37.0,67.0,60.17,65.0,78.0,79.0,78.67,79.0,974.71,4024.68,3048.59,4024.68,5.95,24.58,18.62,24.58,0.0,73.0,43.5,71.5,
NVIDIA RTX A4000,md5($salt.md5($pass)),combinator,5279970120.0,5279970120.0,5279970120.0,5279970120.0,88.0,88.0,88.0,88.0,78.0,78.0,78.0,78.0,974.71,4024.68,2339.97,1136.68,5.95,24.58,14.29,6.94,0.0,94.0,36.5,1.0,
NVIDIA RTX A4000,md5($salt.md5($pass.$salt)),combinator,4977927814.0,4977927814.0,4977927814.0,4977927814.0,88.0,88.0,88.0,88.0,78.0,78.0,78.0,78.0,974.71,4024.68,2259.75,1136.68,5.95,24.58,13.8,6.94,0.0,94.0,34.8,1.0,
NVIDIA RTX A4000,md5($salt.md5($salt.$pass)),combinator,5673877604.0,5673877604.0,5673877604.0,5673877604.0,87.0,87.0,87.0,87.0,78.0,78.0,78.0,78.0,974.71,4024.68,2952.59,4024.68,5.95,24.58,18.03,24.58,0.0,94.0,55.18,91.5,
NVIDIA RTX A4000,md5($salt.sha1($salt.$pass)),combinator,2700987556.0,2765661691.0,2732608028.67,2738581815.0,46.0,73.0,67.67,70.0,82.0,85.0,83.56,84.0,758.86,3808.82,2186.49,920.82,4.63,23.26,13.35,5.62,0.0,96.0,35.44,0.0,
NVIDIA RTX A4000,md5($salt.utf16le($pass)),combinator,2789111115.0,2961911858.0,2857827623.33,2854968024.5,35.0,61.0,53.75,56.0,75.0,79.0,77.17,77.0,998.45,4048.42,2885.42,4048.42,6.1,24.72,17.62,24.72,0.0,96.0,51.73,77.5,
NVIDIA RTX A4000,md5(md5($pass)),combinator,5595476918.0,5595476918.0,5595476918.0,5595476918.0,87.0,87.0,87.0,87.0,80.0,80.0,80.0,80.0,974.71,4024.68,1880.5,1136.68,5.95,24.58,11.48,6.94,0.0,94.0,23.82,0.0,
NVIDIA RTX A4000,md5(md5($pass).md5($salt)),combinator,4885424432.0,4885424432.0,4885424432.0,4885424432.0,89.0,89.0,89.0,89.0,79.0,79.0,79.0,79.0,974.71,4024.68,2143.05,1136.68,5.95,24.58,13.09,6.94,0.0,94.0,25.45,0.0,
NVIDIA RTX A4000,md5(md5(md5($pass))),combinator,4252655284.0,4252655284.0,4252655284.0,4252655284.0,90.0,90.0,90.0,90.0,79.0,79.0,79.0,79.0,974.71,4024.68,3131.72,4024.68,5.95,24.58,19.12,24.58,0.0,77.0,46.04,74.0,
NVIDIA RTX A4000,md5(sha1($pass)),combinator,4427219682.0,4427219682.0,4427219682.0,4427219682.0,91.0,91.0,91.0,91.0,77.0,77.0,77.0,77.0,974.71,4024.68,3048.59,4024.68,5.95,24.58,18.62,24.58,0.0,96.0,56.0,94.0,
NVIDIA RTX A4000,md5(sha1($pass).$salt),combinator,3066244429.0,3071178831.0,3068711630.0,3068711630.0,82.0,86.0,84.0,84.0,76.0,76.0,76.0,76.0,974.71,4024.68,2895.37,4024.68,5.95,24.58,17.68,24.58,0.0,88.0,48.5,84.5,
NVIDIA RTX A4000,md5(sha1($pass).md5($pass).sha1($pass)),combinator,907013864.0,1009754106.0,984981928.79,997136683.0,49.0,63.0,61.14,62.0,83.0,87.0,85.29,85.5,758.86,3808.82,2832.74,3808.82,4.63,23.26,17.3,23.26,0.0,99.0,59.33,94.0,
NVIDIA RTX A4000,md5(sha1($salt).md5($pass)),combinator,4427763732.0,4512411985.0,4474371324.83,4485679482.5,85.0,86.0,85.67,86.0,84.0,86.0,85.17,85.0,758.86,3808.82,1927.19,920.82,4.63,23.26,11.77,5.62,0.0,95.0,30.09,0.0,
NVIDIA RTX A4000,md5(strtoupper(md5($pass))),combinator,5634757368.0,5634757368.0,5634757368.0,5634757368.0,87.0,87.0,87.0,87.0,77.0,77.0,77.0,77.0,974.71,4024.68,1970.88,1136.68,5.95,24.58,12.04,6.94,0.0,94.0,26.2,0.0,
NVIDIA RTX A4000,md5(utf16le($pass)),combinator,4693091499.0,4788055843.0,4738447873.57,4741373263.0,40.0,68.0,60.43,63.0,81.0,83.0,82.14,82.0,999.7,4049.67,2905.58,4049.67,6.1,24.73,17.74,24.73,3.0,95.0,53.04,90.0,
NVIDIA RTX A4000,md5(utf16le($pass).$salt),combinator,5748145789.0,5748145789.0,5748145789.0,5748145789.0,86.0,86.0,86.0,86.0,77.0,77.0,77.0,77.0,996.7,4048.42,2256.32,1161.37,6.09,24.72,13.78,7.09,1.0,96.0,31.11,5.0,
NVIDIA RTX A4000,MD5,combinator,7424340162.0,7424557836.0,7424448999.0,7424448999.0,46.0,68.0,57.0,57.0,73.0,74.0,73.5,73.5,935.04,4008.21,2028.45,1100.67,5.71,24.48,12.39,6.72,1.0,94.0,24.78,2.0,
NVIDIA RTX A4000,md5crypt MD5(Unix) Cisco-IOS$1$(MD5),combinator,915390.0,954596.0,927392.0,923890.5,61.0,64.0,62.43,62.0,80.0,84.0,82.36,82.5,1011.36,5489.32,3704.94,5489.32,6.18,33.52,22.62,33.52,3.0,96.0,53.27,66.0,
NVIDIA RTX A4000,MetaMaskWallet,combinator,168431.0,170027.0,169088.77,168975.0,93.0,94.0,93.15,93.0,82.0,86.0,84.23,84.0,743.92,6818.01,4676.7,6817.89,4.54,41.63,28.56,41.63,0.0,97.0,54.92,94.0,
NVIDIA RTX A4000,MongoDBServerKeySCRAM-SHA-1,combinator,361684.0,367782.0,364302.29,364254.5,78.0,83.0,81.79,82.0,84.0,88.0,86.29,86.5,,,,,,,,,,,,,
NVIDIA RTX A4000,MongoDBServerKeySCRAM-SHA-256,combinator,121008.0,122357.0,121625.46,121499.0,92.0,93.0,92.92,93.0,82.0,86.0,84.54,85.0,,,,,,,,,,,,,
NVIDIA RTX A4000,Mozillakey3.db,combinator,104331551.0,104997716.0,104510895.0,104428953.0,86.0,87.0,86.08,86.0,74.0,82.0,78.38,79.0,744.04,3800.01,2006.73,906.01,4.54,23.2,12.25,5.53,0.0,94.0,33.08,0.0,
NVIDIA RTX A4000,Mozillakey4.db,combinator,172036.0,174103.0,172981.23,172931.0,93.0,94.0,93.15,93.0,80.0,85.0,83.0,83.0,744.04,5810.01,3883.13,5810.01,4.54,35.48,23.71,35.48,0.0,95.0,54.28,94.0,
NVIDIA RTX A4000,MS-AzureSyncPBKDF2-HMAC-SHA256,combinator,12907068.0,13084675.0,12968785.31,12950973.0,79.0,80.0,79.08,79.0,81.0,86.0,83.77,84.0,977.62,7051.72,4765.37,7051.59,5.97,43.06,29.1,43.06,2.0,84.0,38.27,60.0,
NVIDIA RTX A4000,MSOffice2007,combinator,148202.0,150302.0,149018.85,149002.0,82.0,84.0,82.31,82.0,80.0,85.0,83.08,83.0,948.22,5519.38,3657.59,5459.21,5.79,33.7,22.34,33.34,0.0,97.0,53.66,87.0,
NVIDIA RTX A4000,MSOffice2010,combinator,54057.0,55128.0,54581.08,54747.0,54.0,61.0,57.08,58.0,82.0,86.0,84.46,85.0,947.53,5468.52,3773.08,5451.14,5.79,33.39,23.04,33.29,0.0,98.0,53.19,95.0,
NVIDIA RTX A4000,MSOffice2013,combinator,13719.0,13793.0,13737.69,13719.0,96.0,96.0,96.0,96.0,80.0,85.0,83.08,83.0,945.54,2111.77,1663.87,2103.79,5.77,12.9,10.16,12.85,0.0,97.0,49.0,69.0,
NVIDIA RTX A4000,MSOffice2016-SheetProtection,combinator,13732.0,13887.0,13822.23,13825.0,94.0,95.0,94.92,95.0,83.0,87.0,85.38,86.0,744.04,5474.01,3724.7,5474.01,4.54,33.43,22.74,33.43,0.0,96.0,51.55,92.0,
NVIDIA RTX A4000,MultiBitClassic.key(MD5),combinator,514214781.0,520434352.0,516545027.69,516116740.0,91.0,92.0,91.31,91.0,81.0,84.0,82.85,83.0,744.04,3794.01,2605.49,3794.01,4.54,23.17,15.91,23.17,0.0,100.0,52.67,93.0,
NVIDIA RTX A4000,MultiBitClassic.wallet(scrypt),combinator,2117.0,2132.0,2123.92,2123.5,99.0,99.0,99.0,99.0,80.0,85.0,82.67,83.0,743.42,13453.39,7852.87,13453.39,4.54,82.15,47.95,82.15,0.0,100.0,53.56,97.0,
NVIDIA RTX A4000,MultiBitHD(scrypt),combinator,2125.0,2140.0,2131.42,2129.5,98.0,100.0,99.0,99.0,78.0,83.0,81.0,81.5,744.04,13454.01,6987.41,4532.01,4.54,82.16,42.67,27.67,0.0,100.0,46.23,1.0,
