GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
Radeon RX Vega,EthereumPre-SaleWallet PBKDF2-HMAC-SHA256,hybrid,685745.0,687622.0,686278.75,686194.0,15.0,96.0,71.5,95.0,58.0,59.0,58.88,59.0,8094.03,9728.62,9041.41,8733.96,49.6,59.6,55.41,53.5,0,0,0,0,
Radeon RX Vega,EthereumWallet PBKDF2-HMAC-SHA256,hybrid,5368.0,5376.0,5373.75,5375.0,15.0,96.0,77.38,94.5,59.0,61.0,60.0,60.0,7856.94,9706.34,8854.62,8485.57,48.2,59.5,54.28,52.0,0,0,0,0,
Radeon RX Vega,EthereumWallet SCRYPT,hybrid,15.0,16.0,15.8,16.0,16.0,88.0,64.8,86.0,58.0,58.0,58.0,58.0,8073.61,9030.31,8712.62,8580.25,49.5,55.4,53.4,52.6,0,0,0,0,
Radeon RX Vega,FileVault2,hybrid,70154.0,70537.0,70304.12,70180.0,12.0,96.0,77.5,94.0,59.0,59.0,59.0,59.0,8223.61,9876.05,9267.52,9352.24,50.4,60.5,56.8,57.3,0,0,0,0,
Radeon RX Vega,FileZillaServer-=0.9.55,hybrid,29608612.0,30366886.0,29938233.27,29955678.0,26.0,55.0,40.27,40.0,60.0,62.0,61.45,62.0,7853.95,9482.92,9066.16,9475.38,48.1,58.1,55.58,58.1,0,0,0,0,
Radeon RX Vega,FlaskSessionCookie($salt.$salt.$pass),hybrid,81664229.0,85661960.0,82829572.4,82269523.5,0.0,59.0,36.7,41.0,56.0,58.0,56.8,57.0,8393.26,9987.3,9354.99,9028.99,51.5,61.2,57.35,55.3,0,0,0,0,
Radeon RX Vega,FortiGate(FortiOS),hybrid,299704180.0,322702600.0,309572202.36,308475167.0,12.0,58.0,44.64,52.0,57.0,59.0,58.45,59.0,8520.32,10143.32,9282.91,9152.06,52.2,62.2,56.91,56.1,0,0,0,0,
Radeon RX Vega,FortiGate256(FortiOS256),hybrid,304693083.0,304693083.0,304693083.0,304693083.0,14.0,14.0,14.0,14.0,56.0,56.0,56.0,56.0,7980.21,9596.3,8552.07,8586.87,48.9,58.8,52.42,52.6,0,0,0,0,
Radeon RX Vega,GOSTR34.11-2012(Streebog)256-bit big-endian,hybrid,66915020.0,68595137.0,67679894.55,67445093.0,17.0,57.0,40.45,39.0,62.0,66.0,64.36,65.0,8477.24,10576.42,9965.78,10561.61,52.0,64.8,61.09,64.7,0,0,0,0,
Radeon RX Vega,GOSTR34.11-2012(Streebog)512-bit big-endian,hybrid,67229857.0,69998013.0,68174581.64,67788178.0,16.0,58.0,42.18,42.0,60.0,64.0,62.64,63.0,8597.7,10660.77,9942.57,10350.92,52.7,65.4,60.95,63.5,0,0,0,0,
Radeon RX Vega,GOSTR34.11-94,hybrid,281466999.0,353805831.0,323857614.5,334337836.0,24.0,54.0,45.1,51.0,58.0,61.0,59.5,60.0,8530.57,10607.95,9789.6,9598.75,52.3,65.0,60.03,58.85,0,0,0,0,
Radeon RX Vega,GPG(AES-128-AES-256(SHA-1($pass))),hybrid,246978.0,257676.0,253045.88,252424.5,16.0,59.0,39.75,41.0,59.0,60.0,59.62,60.0,8334.75,10024.21,9585.52,9877.86,51.1,61.4,58.77,60.6,0,0,0,0,
Radeon RX Vega,GRUB2,hybrid,26744.0,26889.0,26851.75,26875.5,15.0,94.0,76.62,93.0,59.0,61.0,59.88,60.0,8536.89,10172.14,9563.4,9259.86,52.3,62.4,58.63,56.8,0,0,0,0,
Radeon RX Vega,HalfMD5,hybrid,0.0,947242189.0,565784576.94,519662676.5,0.0,55.0,31.0,34.5,57.0,58.0,57.94,58.0,8460.57,10060.93,9264.9,9062.11,51.9,61.7,56.82,55.55,0,0,0,0,
Radeon RX Vega,HMAC-MD5(key=$pass),hybrid,87186389.0,89310646.0,88148806.0,87977202.0,0.0,54.0,35.9,39.5,60.0,62.0,61.2,61.0,8230.5,9863.71,9644.23,9842.02,50.5,60.5,59.12,60.3,0,0,0,0,
Radeon RX Vega,HMAC-MD5(key=$salt),hybrid,86570874.0,89310840.0,87875393.5,87596763.0,15.0,59.0,42.3,40.5,60.0,62.0,61.0,61.0,8228.64,9965.59,9645.03,9839.91,50.4,61.1,59.12,60.3,0,0,0,0,
Radeon RX Vega,HMAC-SHA1(key=$pass),hybrid,76213643.0,78587224.0,77383753.6,77487233.5,16.0,57.0,42.4,42.0,60.0,61.0,60.4,60.0,8292.11,9931.03,9527.28,9904.46,50.8,60.9,58.41,60.7,0,0,0,0,
Radeon RX Vega,HMAC-SHA1(key=$salt),hybrid,78323042.0,80650794.0,79473775.1,79611937.0,16.0,55.0,40.2,40.5,59.0,60.0,59.6,60.0,8263.88,9895.3,9508.31,9888.08,50.7,60.7,58.28,60.6,0,0,0,0,
Radeon RX Vega,HMAC-SHA256(key=$pass),hybrid,68949342.0,72520078.0,70267187.55,69830137.0,16.0,55.0,38.73,39.0,64.0,68.0,66.45,67.0,8275.72,9894.59,9357.07,9881.25,50.7,60.7,57.36,60.6,0,0,0,0,
Radeon RX Vega,HMAC-SHA512(key=$pass),hybrid,8507477.0,20316968.0,18167070.54,19721330.0,0.0,59.0,34.54,39.0,59.0,68.0,66.0,67.0,8308.24,9938.84,9460.97,9931.67,50.9,60.9,57.99,60.9,0,0,0,0,
Radeon RX Vega,HMAC-SHA512(key=$salt),hybrid,9331113.0,31155026.0,28900222.0,30694870.0,0.0,55.0,35.83,40.0,59.0,67.0,64.92,65.0,8344.94,10154.59,9528.2,9934.04,51.2,62.2,58.4,60.9,0,0,0,0,
Radeon RX Vega,HMAC-Streebog-256(key=$pass) big-endian,hybrid,8440684.0,21837512.0,19293235.38,21110827.0,0.0,54.0,36.15,39.0,58.0,66.0,63.46,64.0,8479.49,10582.21,9896.47,10569.63,52.0,64.9,60.67,64.8,0,0,0,0,
Radeon RX Vega,HMAC-Streebog-256(key=$salt) big-endian,hybrid,27113456.0,28011083.0,27423546.64,27295761.0,27.0,56.0,42.55,39.0,62.0,63.0,62.36,62.0,8484.16,10806.95,10011.34,10677.83,52.0,66.2,61.37,65.5,0,0,0,0,
Radeon RX Vega,HMAC-Streebog-512(key=$pass) big-endian,hybrid,19471451.0,20053438.0,19707878.73,19710245.0,16.0,57.0,38.36,40.0,61.0,63.0,62.0,62.0,8280.73,8896.58,8788.85,8876.24,50.8,54.5,53.87,54.4,0,0,0,0,
Radeon RX Vega,HMAC-Streebog-512(key=$salt) big-endian,hybrid,0.0,25395072.0,22972771.75,24990607.0,14.0,51.0,37.5,38.5,58.0,62.0,60.92,61.0,8269.95,8935.88,8809.48,8896.42,50.7,54.8,54.02,54.5,0,0,0,0,
Radeon RX Vega,IKE-PSK MD5,hybrid,0.0,103078012.0,93664024.08,102078132.0,0.0,43.0,30.33,40.0,62.0,69.0,68.25,69.0,8323.91,9897.34,9498.9,9880.16,51.0,60.7,58.24,60.6,0,0,0,0,
Radeon RX Vega,IKE-PSK SHA1,hybrid,75493003.0,78491061.0,77018151.91,77135726.0,19.0,55.0,39.82,40.0,64.0,68.0,66.64,67.0,8256.7,9906.93,9362.81,9410.17,50.6,60.7,57.4,57.7,0,0,0,0,
Radeon RX Vega,iPhonepasscode(UIDkey+SystemKeybag),hybrid,41659.0,41747.0,41683.78,41677.0,12.0,80.0,66.67,79.0,58.0,59.0,58.33,58.0,8043.73,10221.1,9036.5,8655.67,49.3,62.7,55.4,53.1,0,0,0,0,
Radeon RX Vega,IPMI2RAKPHMAC-SHA1,hybrid,85045068.0,88460448.0,86153133.4,85709637.5,17.0,55.0,42.0,41.0,60.0,62.0,61.0,61.0,8540.67,10396.67,9663.44,10150.09,52.4,63.7,59.25,62.2,0,0,0,0,
Radeon RX Vega,iSCSICHAPauthentication MD5(CHAP),hybrid,263666598.0,274603735.0,267367069.45,266356793.0,26.0,58.0,45.36,43.0,58.0,59.0,58.73,59.0,8457.73,10067.9,9239.21,9064.3,51.8,61.7,56.65,55.6,0,0,0,0,
Radeon RX Vega,iTunesbackup-10.0,hybrid,160037.0,161546.0,161149.75,161283.5,12.0,95.0,77.12,94.0,59.0,60.0,59.88,60.0,7824.2,9478.94,8933.99,9443.29,48.0,58.1,54.77,57.9,0,0,0,0,
Radeon RX Vega,iTunesbackup-=10.0,hybrid,131.0,131.0,131.0,131.0,16.0,95.0,78.12,94.0,59.0,60.0,59.62,60.0,7866.21,8504.32,8377.82,8442.51,48.2,52.1,51.34,51.75,0,0,0,0,
Radeon RX Vega,JavaObjecthashCode(),hybrid,2263579579.0,5392974175.0,3306711111.0,2263579579.0,0.0,16.0,5.33,0.0,57.0,60.0,58.33,58.0,7770.98,9364.85,8655.28,8347.1,47.6,57.4,53.06,51.2,0,0,0,0,
Radeon RX Vega,JKSJavaKeyStorePrivateKeys(SHA1),hybrid,164344004.0,168871744.0,166552091.7,166567077.0,26.0,55.0,42.7,42.0,59.0,60.0,59.3,59.0,7844.61,9458.07,8545.72,8454.74,48.1,58.0,52.38,51.8,0,0,0,0,
Radeon RX Vega,Juniper-NetBSDsha1crypt,hybrid,213388.0,215252.0,214737.5,214928.0,14.0,95.0,76.25,94.0,59.0,61.0,59.75,60.0,7844.05,9485.16,8951.65,9461.8,48.1,58.1,54.87,58.0,0,0,0,0,
Radeon RX Vega,JuniperIVE,hybrid,279168.0,280408.0,279562.38,279200.0,14.0,45.0,38.62,42.0,59.0,60.0,59.75,60.0,8236.21,9873.48,9500.38,9835.23,50.5,60.5,58.25,60.3,0,0,0,0,
Radeon RX Vega,JWT(JSONWebToken),hybrid,98876817.0,102386018.0,100740135.9,100737608.0,17.0,55.0,39.6,40.5,61.0,63.0,62.0,62.0,8081.93,9708.39,9289.82,9697.64,49.5,59.5,56.95,59.4,0,0,0,0,
Radeon RX Vega,Keccak-224,hybrid,320331369.0,410631015.0,380438375.5,383860302.5,0.0,51.0,37.3,39.5,59.0,62.0,60.85,61.0,8079.48,9705.39,9340.52,9697.05,49.5,59.5,57.26,59.4,0,0,0,0,
Radeon RX Vega,Keccak-256,hybrid,324132463.0,412588039.0,380511449.25,384389608.0,0.0,53.0,36.2,41.0,60.0,63.0,61.95,62.0,8083.11,9707.73,9208.05,9701.06,49.6,59.5,56.46,59.5,0,0,0,0,
Radeon RX Vega,Keccak-384,hybrid,258170813.0,387956640.0,324600299.44,325048452.0,0.0,45.0,31.67,40.0,61.0,63.0,61.56,61.0,8089.29,9721.55,9384.6,9712.68,49.6,59.6,57.54,59.5,0,0,0,0,
Radeon RX Vega,Keccak-512,hybrid,267589191.0,406706102.0,342611474.0,351333674.5,25.0,55.0,44.7,46.5,60.0,64.0,61.7,61.0,8110.61,9730.12,9224.48,9717.31,49.7,59.6,56.54,59.6,0,0,0,0,
Radeon RX Vega,KeePass1(AES-Twofish)andKeePass2(AES)-keyfileonlymode,hybrid,30529.0,30538.0,30533.5,30533.0,15.0,94.0,77.0,94.0,64.0,66.0,64.88,65.0,8924.34,8924.34,8924.34,8924.34,54.7,54.7,54.7,54.7,0,0,0,0,
Radeon RX Vega,KeePass1AES-withoutkeyfile,hybrid,36648.0,36672.0,36659.62,36655.0,15.0,95.0,77.38,94.0,61.0,62.0,61.88,62.0,7960.02,8617.81,8514.39,8573.95,48.8,52.8,52.2,52.6,0,0,0,0,
Radeon RX Vega,KeePass1Twofish-withkeyfile,hybrid,272149.0,273470.0,272739.62,272408.0,16.0,96.0,77.62,94.0,62.0,63.0,62.62,63.0,7972.97,8593.44,8341.27,8399.33,48.9,52.7,51.15,51.5,0,0,0,0,
Radeon RX Vega,Keepass2AES-withkeyfile,hybrid,301055.0,303439.0,301947.5,301499.5,14.0,94.0,76.5,94.0,62.0,64.0,63.12,63.0,7977.64,8592.17,8344.62,8404.34,48.9,52.7,51.18,51.55,0,0,0,0,
Radeon RX Vega,KeePass2AES-withoutkeyfile,hybrid,301563.0,303620.0,302292.88,301838.5,16.0,95.0,76.75,94.0,60.0,63.0,61.62,62.0,7973.23,8584.21,8340.92,8403.12,48.9,52.6,51.12,51.5,0,0,0,0,
Radeon RX Vega,Kerberos5 etype17 DB,hybrid,785786.0,787074.0,786142.38,785951.5,14.0,95.0,76.38,94.0,54.0,56.0,55.12,55.0,8282.3,10090.13,9391.07,9874.79,50.8,61.9,57.58,60.5,0,0,0,0,
Radeon RX Vega,Kerberos5 etype17 Pre-Auth,hybrid,615703.0,619055.0,616771.38,616453.5,10.0,77.0,62.0,76.0,59.0,60.0,59.5,59.5,8393.45,10447.68,9657.62,9366.49,51.5,64.0,59.21,57.45,0,0,0,0,
Radeon RX Vega,Kerberos5 etype17 TGS-REP(AES128-CTS-HMAC-SHA1-96),hybrid,782810.0,784546.0,783229.12,782839.5,14.0,95.0,70.38,94.0,60.0,61.0,60.25,60.0,8213.26,10128.6,9271.46,8870.91,50.3,62.1,56.83,54.4,0,0,0,0,
Radeon RX Vega,Kerberos5 etype18 DB,hybrid,390895.0,393455.0,392593.38,392846.0,16.0,95.0,77.38,94.0,55.0,56.0,55.88,56.0,8431.47,9878.31,9365.0,9858.66,51.7,60.6,57.4,60.4,0,0,0,0,
Radeon RX Vega,Kerberos5 etype18 Pre-Auth,hybrid,394555.0,394974.0,394680.38,394665.0,15.0,94.0,77.12,94.0,59.0,60.0,59.38,59.0,8835.95,10349.36,9764.05,9366.28,54.2,63.4,59.85,57.4,0,0,0,0,
Radeon RX Vega,Kerberos5 etype18 TGS-REP(AES256-CTS-HMAC-SHA1-96),hybrid,394337.0,394736.0,394498.0,394505.5,12.0,95.0,76.38,94.0,59.0,60.0,59.5,59.5,8495.63,10215.8,9488.39,9227.59,52.1,62.6,58.16,56.6,0,0,0,0,
Radeon RX Vega,Kerberos5 etype23 AS-REP,hybrid,39492731.0,40406574.0,39662788.09,39618583.0,28.0,57.0,46.09,50.0,60.0,61.0,60.64,61.0,8075.34,10009.68,9126.08,9082.68,49.5,61.4,55.95,55.7,0,0,0,0,
Radeon RX Vega,Kerberos5 etype23 AS-REQPre-Auth,hybrid,88081240.0,88909715.0,88565771.22,88481847.0,25.0,58.0,48.33,53.0,58.0,58.0,58.0,58.0,8639.93,10273.33,9834.86,10259.15,53.0,63.0,60.28,62.9,0,0,0,0,
Radeon RX Vega,Kerberos5 etype23 TGS-REP,hybrid,39526973.0,40619650.0,39733109.2,39637378.5,16.0,58.0,44.7,47.0,62.0,62.0,62.0,62.0,8037.85,9164.65,8827.84,8738.71,49.3,56.2,54.11,53.6,0,0,0,0,
Radeon RX Vega,KNXIPSecure-DeviceAuthenticationCode,hybrid,21439.0,21474.0,21449.88,21443.5,15.0,95.0,77.5,95.0,58.0,59.0,58.75,59.0,8205.87,10047.14,9219.4,8842.0,50.3,61.6,56.51,54.2,0,0,0,0,
Radeon RX Vega,LastPass+LastPasssniffed,hybrid,2480346.0,2648969.0,2597264.0,2648311.0,19.0,81.0,43.5,41.0,59.0,60.0,59.88,60.0,8483.62,10155.02,9582.44,9311.71,52.0,62.3,58.74,57.05,0,0,0,0,
Radeon RX Vega,LinuxKernelCryptoAPI(2.4),hybrid,149250237.0,160488174.0,157508977.5,158256021.0,26.0,55.0,45.4,52.5,59.0,60.0,59.8,60.0,7814.52,9436.2,8977.35,9420.77,47.9,57.8,55.03,57.8,0,0,0,0,
Radeon RX Vega,LM,hybrid,857880297.0,1381461709.0,1331669356.08,1371791396.0,0.0,54.0,32.23,39.0,59.0,67.0,65.08,66.0,8434.78,10007.26,9155.8,8989.54,51.7,61.3,56.11,55.1,0,0,0,0,
Radeon RX Vega,LotusNotes-Domino5,hybrid,235036091.0,246633580.0,237686304.1,236684089.0,25.0,56.0,41.7,38.5,59.0,60.0,59.7,60.0,8614.16,10378.62,9902.96,10362.73,52.8,63.6,60.7,63.5,0,0,0,0,
Radeon RX Vega,LotusNotes-Domino6,hybrid,107841558.0,111556589.0,110364293.0,110582526.0,25.0,54.0,38.1,37.5,59.0,61.0,60.0,60.0,8543.8,10851.72,10281.6,10638.84,52.4,66.5,63.02,65.2,0,0,0,0,
Radeon RX Vega,LotusNotes-Domino8,hybrid,485213.0,490899.0,488038.38,487534.0,20.0,86.0,61.5,74.5,59.0,60.0,59.62,60.0,8573.21,10225.3,9724.2,10038.94,52.6,62.7,59.61,61.5,0,0,0,0,
Radeon RX Vega,LUKS v1 RIPEMD-160 + AES,hybrid,10147.0,10770.0,10564.57,10638.0,14.0,97.0,76.86,97.0,60.0,61.0,60.57,61.0,8778.27,9078.9,8928.59,8928.59,53.8,55.7,54.75,54.75,0,0,0,0,
Radeon RX Vega,LUKS v1 RIPEMD-160 + Serpent,hybrid,10020.0,10758.0,10523.5,10605.0,12.0,97.0,79.38,96.5,60.0,62.0,61.0,61.0,8806.22,9012.96,8909.59,8909.59,54.0,55.3,54.65,54.65,0,0,0,0,
Radeon RX Vega,LUKS v1 RIPEMD-160 + Twofish,hybrid,20495.0,21713.0,21322.5,21451.5,11.0,97.0,78.5,96.0,59.0,61.0,60.0,60.0,8732.26,9010.78,8871.52,8871.52,53.5,55.2,54.35,54.35,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-1 + AES,hybrid,19112.0,20576.0,20132.0,20333.5,14.0,97.0,79.12,96.0,71.0,71.0,71.0,71.0,8738.58,8996.36,8867.47,8867.47,53.6,55.1,54.35,54.35,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-1 + Serpent,hybrid,9557.0,10275.0,10046.0,10124.5,12.0,96.0,78.62,96.0,70.0,70.0,70.0,70.0,8720.81,9082.02,8901.41,8901.41,53.5,55.7,54.6,54.6,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-1 + Twofish,hybrid,9916.0,10457.0,10285.0,10344.5,12.0,97.0,79.0,96.0,65.0,68.0,67.0,67.0,8868.01,9211.39,9039.7,9039.7,54.4,56.5,55.45,55.45,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-256 + AES,hybrid,13846.0,14574.0,14196.88,14106.0,13.0,97.0,71.62,95.5,65.0,66.0,65.12,65.0,8923.07,9195.91,9059.49,9059.49,54.7,56.4,55.55,55.55,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-256 + Serpent,hybrid,6857.0,7291.0,7151.88,7194.5,12.0,97.0,78.62,96.0,63.0,65.0,63.75,63.5,8923.15,9158.54,9040.85,9040.85,54.7,56.1,55.4,55.4,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-256 + Twofish,hybrid,10044.0,14608.0,13299.5,14313.5,14.0,97.0,71.75,95.5,60.0,62.0,61.0,61.0,8881.77,9156.03,9018.9,9018.9,54.4,56.1,55.25,55.25,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-512 + AES,hybrid,3365.0,3604.0,3527.38,3553.0,11.0,95.0,77.0,95.0,62.0,64.0,62.38,62.0,8882.39,9054.9,8968.65,8968.65,54.5,55.5,55.0,55.0,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-512 + Serpent,hybrid,3394.0,3575.0,3492.75,3478.0,15.0,96.0,78.75,95.0,60.0,62.0,61.62,62.0,8761.02,9041.43,8901.22,8901.22,53.7,55.4,54.55,54.55,0,0,0,0,
Radeon RX Vega,LUKS v1 SHA-512 + Twofish,hybrid,3179.0,3581.0,3438.25,3508.0,12.0,95.0,70.75,93.5,60.0,62.0,61.0,61.0,8770.13,9056.32,8913.22,8913.22,53.8,55.5,54.65,54.65,0,0,0,0,
Radeon RX Vega,MD4,hybrid,755187553.0,846846928.0,783271670.0,782845584.5,0.0,58.0,34.5,36.5,58.0,60.0,58.93,59.0,8278.52,9906.12,9129.64,8908.36,50.7,60.7,55.97,54.6,0,0,0,0,
Radeon RX Vega,md5($pass.$salt),hybrid,242707063.0,255006931.0,246236503.0,244547498.0,0.0,60.0,40.7,42.0,57.0,58.0,57.8,58.0,8707.34,10454.31,9959.53,10326.89,53.4,64.1,61.07,63.3,0,0,0,0,
Radeon RX Vega,md5($salt.$pass),hybrid,889209264.0,1167511870.0,1102666616.11,1143132952.0,0.0,52.0,36.44,42.0,57.0,60.0,59.11,59.0,8723.36,10350.61,9537.19,9541.58,53.5,63.5,58.48,58.5,0,0,0,0,
Radeon RX Vega,md5($salt.$pass.$salt),hybrid,258806130.0,270887898.0,261644808.4,261001394.0,16.0,57.0,45.7,51.0,59.0,60.0,59.9,60.0,8626.19,10264.4,9840.59,10187.83,52.9,62.9,60.33,62.45,0,0,0,0,
Radeon RX Vega,md5($salt.md5($pass)),hybrid,313341224.0,367199581.0,349559633.38,362050582.0,0.0,60.0,40.33,42.0,59.0,62.0,60.67,61.0,8405.75,10161.94,9243.67,9014.91,51.5,62.3,56.66,55.25,0,0,0,0,
Radeon RX Vega,md5($salt.md5($pass.$salt)),hybrid,213608519.0,221807690.0,216230164.7,214900307.5,16.0,56.0,41.6,41.5,58.0,60.0,59.5,60.0,8422.63,10039.32,9444.78,9536.86,51.6,61.5,57.9,58.5,0,0,0,0,
Radeon RX Vega,md5($salt.md5($salt.$pass)),hybrid,290963090.0,406737729.0,360702586.91,380703659.0,0.0,59.0,31.36,40.0,58.0,60.0,58.91,59.0,8423.8,10045.82,9329.84,9062.31,51.6,61.6,57.2,55.6,0,0,0,0,
Radeon RX Vega,md5($salt.sha1($salt.$pass)),hybrid,306437579.0,482527671.0,436950386.62,457030861.0,0.0,59.0,39.19,41.0,57.0,59.0,58.48,59.0,8862.41,10405.01,9524.52,9462.51,54.3,63.8,58.38,58.0,0,0,0,0,
Radeon RX Vega,md5($salt.utf16le($pass)),hybrid,481917894.0,524453177.0,508944497.94,506250095.0,0.0,59.0,39.89,40.5,58.0,59.0,58.44,58.0,8355.24,9876.73,9451.42,9850.76,51.2,60.5,57.92,60.4,0,0,0,0,
Radeon RX Vega,md5(md5($pass)),hybrid,351729998.0,462762447.0,425117047.71,428533567.0,0.0,58.0,38.29,40.0,59.0,61.0,59.95,60.0,8422.62,10048.36,9285.11,9043.53,51.6,61.6,56.92,55.45,0,0,0,0,
Radeon RX Vega,md5(md5($pass).md5($salt)),hybrid,269565060.0,516351813.0,383480239.73,363895909.0,12.0,58.0,45.27,53.0,58.0,60.0,58.91,59.0,8433.91,10047.61,9274.97,9063.1,51.7,61.6,56.86,55.55,0,0,0,0,
Radeon RX Vega,md5(md5(md5($pass))),hybrid,341115571.0,454018853.0,408098801.38,411850152.0,0.0,58.0,40.33,41.0,59.0,61.0,59.86,60.0,8394.17,10015.68,9317.21,9010.45,51.5,61.4,57.12,55.2,0,0,0,0,
Radeon RX Vega,md5(sha1($pass)),hybrid,376695414.0,464552077.0,438562519.6,462338399.0,0.0,61.0,37.9,41.5,58.0,60.0,59.35,59.0,8425.41,10044.4,9132.84,9047.77,51.6,61.6,55.98,55.5,0,0,0,0,
Radeon RX Vega,md5(sha1($pass).$salt),hybrid,0.0,361555158.0,334017442.64,356356559.5,0.0,59.0,41.05,41.5,58.0,60.0,59.23,59.0,8430.66,10056.05,9142.73,9051.76,51.7,61.6,56.05,55.5,0,0,0,0,
Radeon RX Vega,md5(sha1($pass).md5($pass).sha1($pass)),hybrid,163726957.0,176428368.0,167309221.0,166245253.0,1.0,58.0,41.5,48.0,59.0,60.0,59.5,59.5,8805.31,10499.46,9950.17,10407.01,54.0,64.4,61.0,63.8,0,0,0,0,
Radeon RX Vega,md5(sha1($salt).md5($pass)),hybrid,267643700.0,376392564.0,333925605.73,358610813.0,0.0,56.0,42.36,51.0,58.0,60.0,58.82,59.0,8834.68,10522.1,9873.43,9517.47,54.2,64.5,60.53,58.3,0,0,0,0,
Radeon RX Vega,md5(strtoupper(md5($pass))),hybrid,352757673.0,477151465.0,426425335.48,426863320.0,0.0,57.0,37.62,41.0,58.0,59.0,58.62,59.0,8424.05,10040.73,9201.25,9036.55,51.6,61.6,56.41,55.4,0,0,0,0,
Radeon RX Vega,md5(utf16le($pass)),hybrid,0.0,382861643.0,353921702.35,378306927.0,0.0,58.0,39.25,41.0,58.0,59.0,58.65,59.0,8462.03,10055.84,9651.68,9925.14,51.9,61.6,59.16,60.8,0,0,0,0,
Radeon RX Vega,md5(utf16le($pass).$salt),hybrid,188250300.0,203009978.0,191255803.82,189400781.0,25.0,58.0,48.27,52.0,58.0,58.0,58.0,58.0,8411.68,9983.22,9582.19,9958.44,51.6,61.2,58.74,61.05,0,0,0,0,
Radeon RX Vega,MD5,hybrid,672105663.0,769811087.0,687437036.47,675555748.0,0.0,54.0,31.13,31.0,56.0,58.0,57.2,57.0,8676.85,10276.27,9597.14,9721.71,53.2,63.0,58.84,59.55,0,0,0,0,
Radeon RX Vega,md5crypt MD5(Unix) Cisco-IOS$1$(MD5),hybrid,272010.0,272177.0,272107.0,272122.0,16.0,44.0,37.71,43.0,60.0,60.0,60.0,60.0,8228.48,9851.19,9355.15,9841.01,50.4,60.4,57.34,60.3,0,0,0,0,
Radeon RX Vega,MongoDBServerKeySCRAM-SHA-1,hybrid,255101.0,255457.0,255228.75,255193.0,10.0,76.0,61.12,75.0,58.0,59.0,58.12,58.0,8608.05,10281.86,9738.32,10229.56,52.8,63.0,59.69,62.7,0,0,0,0,
Radeon RX Vega,MongoDBServerKeySCRAM-SHA-256,hybrid,92688.0,93477.0,93262.75,93352.0,15.0,95.0,71.62,94.0,58.0,59.0,58.75,59.0,8607.06,10276.99,9642.27,9292.42,52.8,63.0,59.12,57.0,0,0,0,0,
Radeon RX Vega,Mozillakey3.db,hybrid,42320007.0,44329495.0,43084592.18,42747432.0,27.0,57.0,44.18,40.0,57.0,58.0,57.91,58.0,8347.38,10169.03,9349.91,8852.07,51.2,62.3,57.32,54.3,0,0,0,0,
Radeon RX Vega,Mozillakey4.db,hybrid,139687.0,140017.0,139878.5,139926.0,15.0,95.0,77.5,94.0,58.0,58.0,58.0,58.0,8079.94,9697.94,9176.16,9681.94,49.5,59.4,56.25,59.4,0,0,0,0,
Radeon RX Vega,MS-AzureSyncPBKDF2-HMAC-SHA256,hybrid,6449872.0,8902044.0,8314214.47,8810225.0,0.0,56.0,41.67,47.0,61.0,65.0,63.13,63.0,8307.96,10117.31,9417.55,9279.31,50.9,62.0,57.73,56.9,0,0,0,0,
Radeon RX Vega,MSOffice2007,hybrid,103380.0,104107.0,103568.56,103460.0,11.0,84.0,63.33,75.0,58.0,59.0,58.89,59.0,9061.52,10613.26,10065.08,10251.93,55.5,65.1,61.7,62.85,0,0,0,0,
Radeon RX Vega,MSOffice2010,hybrid,51657.0,51870.0,51741.5,51704.0,11.0,78.0,56.38,75.5,59.0,60.0,59.25,59.0,8898.56,10530.91,9961.54,10487.44,54.5,64.6,61.07,64.3,0,0,0,0,
Radeon RX Vega,MSOffice2016-SheetProtection,hybrid,6032.0,6039.0,6035.5,6035.0,12.0,77.0,62.25,76.0,59.0,60.0,59.62,60.0,8322.21,9877.68,9204.69,8926.82,51.0,60.6,56.43,54.7,0,0,0,0,
Radeon RX Vega,MultiBitClassic.key(MD5),hybrid,43227945.0,46009726.0,44233060.0,44038518.0,28.0,58.0,43.73,41.0,58.0,59.0,58.91,59.0,9089.98,11171.73,10389.05,10446.12,55.7,68.5,63.69,64.05,0,0,0,0,
