GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA RTX A4000,TrueCryptRIPEMD160+XTS1024bit,dict2,283.0,283.0,283.0,283.0,58.0,58.0,58.0,58.0,71.0,71.0,71.0,71.0,743.39,2343.36,1810.36,2343.36,4.54,14.31,11.05,14.31,0.0,76.0,38.17,38.5,
NVIDIA RTX A4000,TrueCryptRIPEMD160+XTS1536bit,dict2,234.0,234.0,234.0,234.0,71.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,743.39,2353.36,1951.11,2353.36,4.54,14.37,11.91,14.37,0.0,70.0,43.12,67.0,
NVIDIA RTX A4000,TrueCryptSHA512+XTS1536bit,dict2,286.0,286.0,286.0,286.0,73.0,73.0,73.0,73.0,72.0,72.0,72.0,72.0,743.39,2355.36,1665.08,2355.36,4.54,14.38,10.17,14.38,0.0,85.0,48.43,83.0,
NVIDIA RTX A4000,TrueCryptWhirlpool+XTS1024bit,dict2,82.0,83.0,82.3,82.0,85.0,87.0,85.7,86.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,
NVIDIA RTX A4000,TrueCryptWhirlpool+XTS1536bit,dict2,52.0,53.0,52.12,52.0,81.0,82.0,81.94,82.0,73.0,74.0,73.62,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,TrueCryptWhirlpool+XTS512bit,dict2,146.0,147.0,146.4,146.0,74.0,76.0,75.2,76.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES (legacy),dict2,1.0,1.0,1.0,1.0,67.0,69.0,68.78,69.0,74.0,75.0,74.67,75.0,743.39,2607.36,2516.48,2607.36,4.54,15.92,15.37,15.92,0.0,72.0,61.93,68.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,54.0,61.0,56.33,54.0,74.0,74.0,74.0,74.0,743.39,2651.36,2576.57,2651.36,4.54,16.19,15.73,16.19,0.0,78.0,69.88,75.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES (legacy),dict2,2.0,2.0,2.0,2.0,69.0,70.0,69.72,70.0,74.0,74.0,74.0,74.0,745.37,2607.36,2421.16,2607.36,4.55,15.92,14.78,15.92,0.0,85.0,59.6,67.5,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish (legacy),dict2,1.0,1.0,1.0,1.0,55.0,58.0,56.61,57.0,74.0,74.0,74.0,74.0,743.39,2651.36,2542.39,2651.36,4.54,16.19,15.53,16.19,0.0,78.0,60.37,63.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,55.0,71.0,70.11,71.0,74.0,74.0,74.0,74.0,743.39,2697.36,2551.84,2691.36,4.54,16.47,15.58,16.43,0.0,81.0,65.8,71.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent (legacy),dict2,1.0,1.0,1.0,1.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,743.39,2607.36,2474.31,2607.36,4.54,15.92,15.11,15.92,0.0,72.0,60.43,68.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,54.0,63.0,57.28,56.0,74.0,74.0,74.0,74.0,743.39,2651.36,2576.57,2651.36,4.54,16.19,15.73,16.19,0.0,79.0,69.45,74.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),dict2,0.0,0.0,0.0,0.0,70.0,71.0,70.44,70.0,74.0,74.0,74.0,74.0,743.39,2697.36,2630.49,2691.36,4.54,16.47,16.06,16.43,0.0,81.0,71.35,78.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish (legacy),dict2,1.0,1.0,1.0,1.0,66.0,69.0,68.83,69.0,74.0,74.0,74.0,74.0,743.39,2607.36,2471.06,2607.36,4.54,15.92,15.09,15.92,0.0,92.0,62.2,68.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,54.0,61.0,55.78,54.0,74.0,74.0,74.0,74.0,743.39,2651.36,2555.39,2651.36,4.54,16.19,15.6,16.19,0.0,78.0,69.48,74.5,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + AES (legacy),dict2,1.0,2.0,1.94,2.0,67.0,71.0,70.78,71.0,74.0,74.0,74.0,74.0,743.39,2607.36,2483.16,2607.36,4.54,15.92,15.16,15.92,0.0,74.0,61.0,69.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + AES-Twofish (legacy),dict2,1.0,1.0,1.0,1.0,48.0,71.0,69.56,71.0,74.0,74.0,74.0,74.0,743.39,2645.36,2547.87,2645.36,4.54,16.15,15.56,16.15,0.0,74.0,63.95,71.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + PIM + AES 16 (legacy),dict2,5.0,6.0,5.83,6.0,48.0,72.0,69.33,72.0,74.0,74.0,74.0,74.0,743.39,2607.36,2392.43,2607.36,4.54,15.92,14.61,15.92,0.0,80.0,63.77,79.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-AES (legacy),dict2,2.0,3.0,2.56,3.0,49.0,72.0,65.17,72.0,74.0,74.0,74.0,74.0,743.39,2645.36,2441.71,2645.36,4.54,16.15,14.91,16.15,0.0,80.0,64.21,78.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-Twofish-AES (legacy),dict2,1.0,1.0,1.0,1.0,57.0,62.0,58.22,57.5,74.0,74.0,74.0,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Twofish (legacy),dict2,6.0,6.0,6.0,6.0,68.0,71.0,70.83,71.0,74.0,74.0,74.0,74.0,743.39,2607.36,2392.43,2607.36,4.54,15.92,14.61,15.92,0.0,80.0,63.62,78.5,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent (legacy),dict2,2.0,2.0,2.0,2.0,49.0,72.0,69.88,71.0,74.0,74.0,74.0,74.0,743.39,2607.36,2427.1,2607.36,4.54,15.92,14.82,15.92,0.0,74.0,60.94,69.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-AES (legacy),dict2,1.0,1.0,1.0,1.0,48.0,74.0,67.33,71.0,74.0,74.0,74.0,74.0,743.39,2645.36,2502.81,2645.36,4.54,16.15,15.28,16.15,0.0,74.0,62.02,70.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-Twofish-AES (legacy),dict2,0.0,0.0,0.0,0.0,56.0,63.0,58.28,56.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish (legacy),dict2,2.0,2.0,2.0,2.0,48.0,72.0,69.78,71.0,74.0,74.0,74.0,74.0,743.39,2607.36,2483.16,2607.36,4.54,15.92,15.16,15.92,0.0,73.0,60.83,68.5,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish-Serpent (legacy),dict2,1.0,1.0,1.0,1.0,48.0,71.0,69.72,71.0,74.0,74.0,74.0,74.0,743.39,2645.36,2502.81,2645.36,4.54,16.15,15.28,16.15,0.0,74.0,62.15,70.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA512 + AES (legacy),dict2,1.0,1.0,1.0,1.0,57.0,63.0,58.89,58.0,74.0,74.0,74.0,74.0,743.39,2615.36,2508.44,2615.36,4.54,15.97,15.32,15.97,0.0,78.0,64.69,74.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA512 + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,56.0,62.0,58.39,58.0,74.0,74.0,74.0,74.0,743.39,2651.36,2527.01,2651.36,4.54,16.19,15.43,16.19,0.0,84.0,72.09,78.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent (legacy),dict2,1.0,1.0,1.0,1.0,57.0,66.0,60.22,59.5,74.0,74.0,74.0,74.0,743.39,2615.36,2508.44,2615.36,4.54,15.97,15.32,15.97,0.0,78.0,65.11,73.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,72.0,77.0,72.39,72.0,74.0,74.0,74.0,74.0,743.39,2651.36,2526.97,2651.36,4.54,16.19,15.43,16.19,0.0,79.0,68.59,75.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-Twofish-AES (legacy),dict2,0.0,0.0,0.0,0.0,65.0,66.0,65.76,66.0,74.0,74.0,74.0,74.0,743.39,2697.36,2589.21,2691.36,4.54,16.47,15.81,16.43,0.0,83.0,74.86,80.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish (legacy),dict2,1.0,1.0,1.0,1.0,56.0,62.0,58.78,58.0,74.0,74.0,74.0,74.0,743.39,2615.36,2508.44,2615.36,4.54,15.97,15.32,15.97,0.0,78.0,64.57,74.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,743.39,2651.36,2524.25,2651.36,4.54,16.19,15.41,16.19,0.0,84.0,71.49,77.0,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-Whirlpool + AES (legacy),dict2,0.0,0.0,0.0,0.0,63.0,67.0,65.72,66.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-Whirlpool + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,76.0,80.0,78.94,79.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent (legacy),dict2,0.0,0.0,0.0,0.0,76.0,82.0,79.28,79.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,77.0,80.0,78.94,79.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish (legacy),dict2,0.0,0.0,0.0,0.0,79.0,82.0,79.56,79.0,66.0,69.0,67.78,68.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,77.0,80.0,79.28,80.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt Streebog-512 + XTS 1024 bit (legacy),dict2,0.0,0.0,0.0,0.0,76.0,78.0,77.44,78.0,75.0,75.0,75.0,75.0,1761.37,1761.37,1761.37,1761.37,10.76,10.76,10.76,10.76,90.0,90.0,90.0,90.0,
NVIDIA RTX A4000,VeraCrypt Streebog-512 + XTS 1024 bit + boot-mode (legacy),dict2,0.0,0.0,0.0,0.0,76.0,82.0,78.56,79.0,74.0,75.0,74.11,74.0,743.39,2779.36,2721.21,2779.36,4.54,16.97,16.62,16.97,0.0,95.0,89.09,94.0,
NVIDIA RTX A4000,VeraCrypt Streebog-512 + XTS 1536 bit + boot-mode (legacy),dict2,0.0,0.0,0.0,0.0,71.0,78.0,73.94,74.0,74.0,75.0,74.11,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt Streebog-512 + XTS 512 bit (legacy),dict2,0.0,0.0,0.0,0.0,77.0,82.0,79.56,80.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCrypt Streebog-512 + XTS 512 bit + boot-mode (legacy),dict2,0.0,0.0,0.0,0.0,80.0,82.0,80.17,80.0,75.0,75.0,75.0,75.0,743.39,2735.36,2642.04,2735.36,4.54,16.7,16.13,16.7,0.0,94.0,83.62,92.0,
NVIDIA RTX A4000,VeraCryptRIPEMD160+XTS1024bit+boot-mode,dict2,1.0,1.0,1.0,1.0,54.0,61.0,58.39,61.0,65.0,68.0,66.94,67.0,743.39,2651.36,2487.93,2651.36,4.54,16.19,15.19,16.19,0.0,77.0,65.4,75.0,
NVIDIA RTX A4000,VeraCryptRIPEMD160+XTS1024bit,dict2,0.0,0.0,0.0,0.0,54.0,60.0,56.78,56.0,74.0,75.0,74.44,74.0,743.39,2651.36,2541.36,2651.36,4.54,16.19,15.52,16.19,0.0,78.0,68.12,74.0,
NVIDIA RTX A4000,VeraCryptRIPEMD160+XTS1536bit+boot-mode,dict2,0.0,0.0,0.0,0.0,48.0,71.0,69.61,71.0,70.0,72.0,70.94,71.0,743.39,2697.36,2548.36,2694.36,4.54,16.47,15.56,16.45,0.0,80.0,67.68,72.0,
NVIDIA RTX A4000,VeraCryptRIPEMD160+XTS1536bit,dict2,0.0,0.0,0.0,0.0,70.0,71.0,70.44,70.0,75.0,75.0,75.0,75.0,743.39,2697.36,2600.56,2691.36,4.54,16.47,15.88,16.43,0.0,81.0,70.35,78.0,
NVIDIA RTX A4000,VeraCryptRIPEMD160+XTS512bit+boot-mode,dict2,2.0,2.0,2.0,2.0,67.0,69.0,68.89,69.0,57.0,62.0,60.0,60.0,743.39,2607.36,2478.87,2607.36,4.54,15.92,15.14,15.92,0.0,77.0,61.59,68.0,
NVIDIA RTX A4000,VeraCryptRIPEMD160+XTS512bit,dict2,1.0,1.0,1.0,1.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,743.39,2607.36,2474.31,2607.36,4.54,15.92,15.11,15.92,0.0,71.0,59.69,67.0,
NVIDIA RTX A4000,VeraCryptSHA256+XTS1024bit+boot-mode,dict2,2.0,3.0,2.22,2.0,48.0,72.0,66.72,72.0,74.0,74.0,74.0,74.0,743.39,2645.36,2441.71,2645.36,4.54,16.15,14.91,16.15,0.0,80.0,64.64,79.5,
NVIDIA RTX A4000,VeraCryptSHA256+XTS1024bit,dict2,1.0,1.0,1.0,1.0,48.0,71.0,68.61,71.0,73.0,74.0,73.39,73.0,743.39,2645.36,2519.36,2645.36,4.54,16.15,15.38,16.15,0.0,74.0,63.79,70.0,
NVIDIA RTX A4000,VeraCryptSHA256+XTS1536bit+boot-mode,dict2,1.0,1.0,1.0,1.0,57.0,63.0,60.5,61.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCryptSHA256+XTS1536bit,dict2,0.0,0.0,0.0,0.0,56.0,63.0,59.33,58.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCryptSHA256+XTS512bit+boot-mode,dict2,5.0,6.0,5.72,6.0,49.0,72.0,68.06,72.0,74.0,74.0,74.0,74.0,745.37,2607.36,2383.92,2607.36,4.55,15.92,14.56,15.92,0.0,80.0,63.24,79.0,
NVIDIA RTX A4000,VeraCryptSHA256+XTS512bit,dict2,2.0,2.0,2.0,2.0,71.0,72.0,71.22,71.0,72.0,73.0,72.39,72.0,743.39,2607.36,2487.16,2607.36,4.54,15.92,15.19,15.92,0.0,73.0,60.9,69.0,
NVIDIA RTX A4000,VeraCryptSHA512+XTS1024bit,dict2,0.0,0.0,0.0,0.0,69.0,72.0,71.83,72.0,74.0,75.0,74.72,75.0,743.39,2651.36,2527.01,2651.36,4.54,16.19,15.43,16.19,0.0,79.0,68.5,75.0,
NVIDIA RTX A4000,VeraCryptSHA512+XTS1536bit,dict2,0.0,0.0,0.0,0.0,65.0,68.0,66.11,66.0,74.0,75.0,74.56,75.0,743.39,2697.36,2624.07,2691.36,4.54,16.47,16.02,16.43,0.0,81.0,74.68,80.0,
NVIDIA RTX A4000,VeraCryptSHA512+XTS512bit,dict2,1.0,1.0,1.0,1.0,56.0,64.0,59.89,58.5,75.0,75.0,75.0,75.0,743.39,2615.36,2508.44,2615.36,4.54,15.97,15.32,15.97,0.0,79.0,65.09,73.0,
NVIDIA RTX A4000,VeraCryptStreebog-512+XTS1024bit+boot-mode,dict2,0.0,0.0,0.0,0.0,77.0,79.0,78.78,79.0,74.0,74.0,74.0,74.0,743.39,2779.36,2722.03,2779.36,4.54,16.97,16.62,16.97,0.0,95.0,88.89,94.0,
NVIDIA RTX A4000,VeraCryptStreebog-512+XTS1024bit,dict2,0.0,0.0,0.0,0.0,75.0,78.0,77.56,78.0,75.0,75.0,75.0,75.0,1825.37,1825.37,1825.37,1825.37,11.15,11.15,11.15,11.15,93.0,93.0,93.0,93.0,
NVIDIA RTX A4000,VeraCryptStreebog-512+XTS1536bit+boot-mode,dict2,0.0,0.0,0.0,0.0,72.0,74.0,73.61,74.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCryptStreebog-512+XTS512bit+boot-mode,dict2,0.0,0.0,0.0,0.0,80.0,81.0,80.06,80.0,74.0,75.0,74.67,75.0,745.37,2735.36,2673.17,2735.36,4.55,16.7,16.32,16.7,0.0,94.0,84.38,93.0,
NVIDIA RTX A4000,VeraCryptStreebog-512+XTS512bit,dict2,0.0,0.0,0.0,0.0,79.0,80.0,79.78,80.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCryptWhirlpool+XTS1024bit,dict2,0.0,0.0,0.0,0.0,77.0,80.0,78.83,79.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VeraCryptWhirlpool+XTS512bit,dict2,0.0,0.0,0.0,0.0,78.0,80.0,79.5,80.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,
NVIDIA RTX A4000,VirtualBox(PBKDF2-HMAC-SHA256&AES-128-XTS),dict2,6.0,6.0,6.0,6.0,66.0,66.0,66.0,66.0,74.0,75.0,74.72,75.0,743.42,8095.39,7213.31,8095.39,4.54,49.43,44.05,49.43,0.0,96.0,55.52,65.0,
NVIDIA RTX A4000,VirtualBox(PBKDF2-HMAC-SHA256&AES-256-XTS),dict2,5.0,5.0,5.0,5.0,67.0,77.0,72.89,72.5,75.0,75.0,75.0,75.0,736.32,8095.51,7210.76,8095.39,4.5,49.44,44.03,49.43,0.0,76.0,56.96,67.0,
NVIDIA RTX A4000,VMwareVMX(PBKDF2-HMAC-SHA1+AES-256-CBC),dict2,291.0,291.0,291.0,291.0,38.0,72.0,55.0,55.0,75.0,75.0,75.0,75.0,743.42,6625.39,4664.95,6625.39,4.54,40.46,28.49,40.46,0.0,97.0,39.78,63.0,
NVIDIA RTX A4000,WindowsHelloPIN-Password,dict2,200.0,201.0,200.33,200.0,36.0,77.0,63.0,76.0,75.0,75.0,75.0,75.0,702.82,5714.79,4943.87,5714.79,4.29,34.9,30.19,34.9,0.0,97.0,49.62,59.0,
Radeon RX Vega,1Password  cloudkeychain,dict2,4.0,4.0,4.0,4.0,14.0,87.0,79.11,86.0,72.0,73.0,72.61,73.0,4540.21,5844.14,5672.48,5842.5,27.8,35.8,34.77,35.8,0,0,0,0,
Radeon RX Vega,AESCrypt(SHA256),dict2,129.0,146.0,134.33,131.5,0.0,80.0,61.33,71.0,63.0,65.0,64.0,64.0,4590.25,5881.95,5570.96,5873.43,28.1,36.1,34.13,36.0,0,0,0,0,
Radeon RX Vega,AIX{smd5},dict2,259.0,261.0,260.0,260.0,0.0,76.0,38.0,38.0,59.0,59.0,59.0,59.0,4567.58,5866.45,5459.89,5859.62,28.0,36.0,33.46,35.9,0,0,0,0,
Radeon RX Vega,AndroidBackup,dict2,87.0,89.0,88.0,88.0,0.0,79.0,67.11,77.0,62.0,63.0,62.78,63.0,4566.3,5862.47,5612.89,5858.92,28.0,35.9,34.39,35.9,0,0,0,0,
Radeon RX Vega,AndroidFDE(SamsungDEK),dict2,194.0,194.0,194.0,194.0,0.0,72.0,48.0,72.0,62.0,62.0,62.0,62.0,4557.34,5854.91,5378.23,5653.42,27.9,35.9,32.98,34.65,0,0,0,0,
Radeon RX Vega,AnsibleVault,dict2,78.0,79.0,78.8,79.0,0.0,76.0,66.3,73.0,63.0,64.0,63.8,64.0,4563.36,5983.13,5569.22,5853.58,28.0,36.7,34.16,35.9,0,0,0,0,
Radeon RX Vega,AppleFileSystem(APFS),dict2,40.0,40.0,40.0,40.0,21.0,76.0,66.72,72.5,62.0,64.0,62.56,62.5,4579.6,5865.04,5728.08,5864.05,28.1,36.0,35.08,35.9,0,0,0,0,
Radeon RX Vega,AppleSecureNotes,dict2,46.0,46.0,46.0,46.0,17.0,81.0,73.11,80.0,64.0,65.0,64.39,64.0,4557.47,5846.8,5668.9,5844.15,27.9,35.8,34.73,35.8,0,0,0,0,
Radeon RX Vega,AxCrypt1,dict2,191.0,191.0,191.0,191.0,0.0,81.0,53.67,80.0,62.0,63.0,62.33,62.0,4559.69,5857.05,5475.24,5851.96,28.0,35.9,33.58,35.9,0,0,0,0,
Radeon RX Vega,AxCrypt2AES-128,dict2,54.0,55.0,54.94,55.0,0.0,91.0,66.88,70.0,63.0,65.0,64.12,64.0,4730.05,6260.24,5929.25,6039.96,29.0,38.4,36.35,37.0,0,0,0,0,
Radeon RX Vega,AxCrypt2AES-256,dict2,33.0,34.0,33.06,33.0,11.0,86.0,68.5,70.5,63.0,65.0,64.06,64.0,4702.16,6026.39,5881.89,6017.79,28.8,36.9,36.06,36.9,0,0,0,0,
Radeon RX Vega,bcrypt$2-$ Blowfish(Unix),dict2,221.0,221.0,221.0,221.0,8.0,42.0,25.0,25.0,60.0,60.0,60.0,60.0,4567.85,5142.84,4959.52,4919.51,28.0,31.5,30.39,30.15,0,0,0,0,
Radeon RX Vega,bcrypt(md5($pass))-bcryptmd5,dict2,221.0,221.0,221.0,221.0,8.0,44.0,26.0,26.0,66.0,66.0,66.0,66.0,4604.29,5209.17,5022.43,4963.21,28.2,31.9,30.78,30.4,0,0,0,0,
Radeon RX Vega,bcrypt(sha1($pass))-bcryptsha1,dict2,221.0,221.0,221.0,221.0,7.0,42.0,24.5,24.5,66.0,66.0,66.0,66.0,4604.26,5227.26,5036.64,4970.0,28.2,32.0,30.87,30.5,0,0,0,0,
Radeon RX Vega,bcrypt(sha512($pass))-bcryptsha512,dict2,1.0,1.0,1.0,1.0,14.0,96.0,87.22,95.0,64.0,67.0,65.61,66.0,4639.06,5225.67,5102.71,5220.32,28.4,32.0,31.27,32.0,0,0,0,0,
Radeon RX Vega,Bitcoin-Litecoinwallet.dat,dict2,2.0,2.0,2.0,2.0,18.0,77.0,71.22,76.0,61.0,62.0,61.06,61.0,4553.31,6554.65,5972.3,6325.4,27.9,40.2,36.61,38.8,0,0,0,0,
Radeon RX Vega,BitLocker,dict2,0.0,1.0,0.81,1.0,14.0,96.0,87.44,96.0,64.0,66.0,64.69,64.5,4594.41,5325.86,5267.53,5318.13,28.2,32.6,32.28,32.6,0,0,0,0,
Radeon RX Vega,Bitwarden,dict2,8.0,8.0,8.0,8.0,15.0,80.0,66.33,72.5,62.0,65.0,63.28,63.0,4578.91,6332.74,5760.32,5932.39,28.1,38.8,35.31,36.4,0,0,0,0,
Radeon RX Vega,Blockchain MyWallet SecondPassword(SHA256),dict2,188.0,188.0,188.0,188.0,0.0,81.0,53.67,80.0,63.0,63.0,63.0,63.0,4572.61,5865.91,5530.67,5858.62,28.0,36.0,33.89,35.9,0,0,0,0,
Radeon RX Vega,Blockchain MyWallet V2,dict2,175.0,175.0,175.0,175.0,0.0,77.0,54.25,70.0,62.0,63.0,62.5,62.5,4562.48,5854.71,5474.83,5848.18,28.0,35.9,33.58,35.9,0,0,0,0,
Radeon RX Vega,Cisco-IOS$8$(PBKDF2-SHA256),dict2,39.0,40.0,39.61,40.0,20.0,77.0,66.06,72.0,59.0,60.0,59.94,60.0,4561.1,6077.25,5711.53,5834.53,28.0,37.3,35.03,35.8,0,0,0,0,
Radeon RX Vega,Cisco-IOS$9$(scrypt),dict2,26.0,29.0,28.24,29.0,15.0,96.0,84.06,95.0,60.0,62.0,61.29,61.0,4542.75,4940.11,4908.39,4929.76,27.8,30.3,30.08,30.2,0,0,0,0,
Radeon RX Vega,DiskCryptor SHA512 + XTS 1024 bit (AES-Twofish),dict2,59.0,71.0,67.75,69.0,0.0,83.0,60.75,76.0,74.0,74.0,74.0,74.0,4577.47,5869.67,5543.16,5863.44,28.1,36.0,33.99,35.9,0,0,0,0,
Radeon RX Vega,DiskCryptor SHA512 + XTS 1024 bit (Serpent-AES),dict2,60.0,71.0,67.92,69.0,0.0,79.0,59.83,75.5,73.0,74.0,73.83,74.0,4554.39,5866.97,5485.94,5861.82,27.9,36.0,33.64,35.9,0,0,0,0,
Radeon RX Vega,DiskCryptor SHA512 + XTS 1024 bit (Twofish-Serpent),dict2,59.0,71.0,67.75,69.0,0.0,78.0,63.92,75.5,74.0,74.0,74.0,74.0,4557.02,5867.41,5539.6,5862.3,27.9,36.0,33.97,35.9,0,0,0,0,
Radeon RX Vega,DiskCryptor SHA512 + XTS 1536 bit (AES-Twofish-Serpent),dict2,40.0,48.0,45.82,47.0,15.0,81.0,71.0,79.0,73.0,74.0,73.88,74.0,4559.28,6082.09,5597.22,5862.35,27.9,37.3,34.31,35.9,0,0,0,0,
Radeon RX Vega,DiskCryptor SHA512 + XTS 512 bit (AES),dict2,145.0,156.0,151.25,152.0,0.0,87.0,52.25,61.0,74.0,74.0,74.0,74.0,4548.21,5862.18,5329.65,5391.16,27.9,35.9,32.67,33.05,0,0,0,0,
Radeon RX Vega,DiskCryptor SHA512 + XTS 512 bit (Serpent),dict2,151.0,159.0,155.75,156.5,0.0,86.0,53.0,63.0,74.0,74.0,74.0,74.0,4557.4,5865.09,5449.05,5737.06,27.9,36.0,33.41,35.15,0,0,0,0,
Radeon RX Vega,DiskCryptor SHA512 + XTS 512 bit (Twofish),dict2,146.0,156.0,152.0,153.0,0.0,86.0,52.0,61.0,74.0,74.0,74.0,74.0,4562.96,5864.89,5423.36,5696.91,28.0,36.0,33.23,34.9,0,0,0,0,
Radeon RX Vega,Django(PBKDF2-SHA256),dict2,46.0,46.0,46.0,46.0,21.0,81.0,73.72,79.0,61.0,62.0,61.11,61.0,4563.63,5871.88,5689.5,5863.59,28.0,36.0,34.87,35.9,0,0,0,0,
Radeon RX Vega,DomainCachedCredentials2(DCC2) MSCache2,dict2,190.0,190.0,190.0,190.0,0.0,83.0,55.33,83.0,60.0,60.0,60.0,60.0,4574.17,6078.58,5684.85,6064.39,28.0,37.3,34.84,37.2,0,0,0,0,
