GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 3070,VeraCryptSHA256+XTS1536bit,dict1,7.0,7.0,7.0,7.0,56.0,79.0,62.61,59.0,49.0,51.0,49.67,50.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptSHA256+XTS512bit+boot-mode,dict1,61.0,62.0,61.77,62.0,59.0,74.0,70.15,71.0,52.0,53.0,52.15,52.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptSHA256+XTS512bit,dict1,24.0,25.0,24.94,25.0,68.0,75.0,71.33,71.5,52.0,54.0,52.83,53.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptSHA512+XTS1024bit,dict1,7.0,7.0,7.0,7.0,56.0,78.0,61.17,59.0,51.0,53.0,52.33,52.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptSHA512+XTS1536bit,dict1,5.0,5.0,5.0,5.0,65.0,69.0,65.44,65.0,51.0,53.0,52.17,52.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptSHA512+XTS512bit,dict1,14.0,15.0,14.67,15.0,56.0,78.0,62.67,59.5,52.0,53.0,52.56,53.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS1024bit+boot-mode,dict1,0.0,1.0,0.56,1.0,83.0,84.0,83.78,84.0,59.0,60.0,59.5,59.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS1536bit+boot-mode,dict1,0.0,0.0,0.0,0.0,79.0,80.0,79.72,80.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS512bit+boot-mode,dict1,1.0,1.0,1.0,1.0,84.0,85.0,84.67,85.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS512bit,dict1,0.0,0.0,0.0,0.0,84.0,86.0,84.28,84.0,57.0,58.0,57.5,57.5,365.09,365.09,365.09,365.09,4.46,4.46,4.46,4.46,1.0,1.0,1.0,1.0,
NVIDIA GeForce RTX 3070,VirtualBox(PBKDF2-HMAC-SHA256&AES-128-XTS),dict1,73.0,75.0,73.58,73.5,43.0,73.0,68.17,70.0,57.0,58.0,57.83,58.0,356.11,7280.07,4259.81,7280.07,4.35,88.87,52.0,88.87,0.0,89.0,40.78,65.0,
NVIDIA GeForce RTX 3070,VirtualBox(PBKDF2-HMAC-SHA256&AES-256-XTS),dict1,59.0,60.0,59.67,60.0,52.0,76.0,68.67,70.0,58.0,59.0,58.47,58.0,356.11,7280.07,4303.82,7280.07,4.35,88.87,52.54,88.87,0.0,75.0,38.0,50.5,
NVIDIA GeForce RTX 3090,1Password  cloudkeychain,dict1,209.0,211.0,210.0,210.0,68.0,69.0,68.67,69.0,72.0,72.0,72.0,72.0,499.91,6888.58,5291.58,6888.58,2.03,28.03,21.53,28.03,0.0,78.0,45.25,66.0,
NVIDIA GeForce RTX 3090,7-Zip,dict1,36.0,36.0,36.0,36.0,73.0,75.0,73.94,74.0,71.0,72.0,71.72,72.0,499.91,5576.58,4914.52,5576.58,2.03,22.69,20.0,22.69,0.0,77.0,55.22,68.0,
NVIDIA GeForce RTX 3090,bcrypt(sha512($pass))-bcryptsha512,dict1,39.0,39.0,39.0,39.0,88.0,90.0,88.89,89.0,70.0,72.0,70.89,71.0,499.91,10434.58,7055.44,10434.58,2.03,42.46,28.71,42.46,0.0,100.0,60.87,94.0,
NVIDIA GeForce RTX 3090,Bitcoin-Litecoinwallet.dat,dict1,125.0,127.0,125.67,125.5,70.0,80.0,74.33,74.0,70.0,70.0,70.0,70.0,499.91,5222.58,4477.53,5222.58,2.03,21.25,18.22,21.25,0.0,76.0,57.89,68.0,
NVIDIA GeForce RTX 3090,BitLocker,dict1,7.0,8.0,7.94,8.0,96.0,97.0,96.22,96.0,69.0,71.0,69.78,70.0,499.91,2006.58,1895.02,2006.58,2.03,8.16,7.71,8.16,0.0,99.0,86.19,97.0,
NVIDIA GeForce RTX 3090,Bitwarden,dict1,234.0,237.0,235.5,235.5,76.0,76.0,76.0,76.0,70.0,70.0,70.0,70.0,499.91,5556.58,4292.58,5556.58,2.03,22.61,17.47,22.61,0.0,76.0,38.88,44.0,
NVIDIA GeForce RTX 3090,eCryptfs,dict1,302.0,302.0,302.0,302.0,74.0,74.0,74.0,74.0,67.0,67.0,67.0,67.0,499.91,5222.58,3874.77,5222.58,2.03,21.25,15.77,21.25,0.0,96.0,46.0,74.0,
NVIDIA GeForce RTX 3090,EthereumWallet PBKDF2-HMAC-SHA256,dict1,75.0,75.0,75.0,75.0,63.0,63.0,63.0,63.0,68.0,69.0,68.55,69.0,499.91,6554.58,5798.24,6554.58,2.03,26.67,23.59,26.67,0.0,78.0,59.5,73.0,
NVIDIA GeForce RTX 3090,EthereumWallet SCRYPT,dict1,17.0,17.0,17.0,17.0,72.0,99.0,81.29,79.0,69.0,72.0,70.65,71.0,499.91,11384.58,10078.52,11384.58,2.03,46.32,41.01,46.32,0.0,100.0,76.44,85.0,
NVIDIA GeForce RTX 3090,ExodusDesktopWallet(scrypt),dict1,185.0,185.0,185.0,185.0,97.0,97.0,97.0,97.0,71.0,71.0,71.0,71.0,499.91,22056.58,14871.32,22056.58,2.03,89.75,60.51,89.75,0.0,99.0,54.11,94.0,
NVIDIA GeForce RTX 3090,iTunesbackup-=10.0,dict1,1.0,1.0,1.0,1.0,70.0,74.0,71.0,70.0,69.0,71.0,70.11,70.0,499.91,1874.58,1695.39,1874.58,2.03,7.63,6.9,7.63,0.0,76.0,57.13,66.0,
NVIDIA GeForce RTX 3090,KNXIPSecure-DeviceAuthenticationCode,dict1,296.0,296.0,296.0,296.0,63.0,63.0,63.0,63.0,70.0,70.0,70.0,70.0,499.91,6554.58,4826.2,6554.58,2.03,26.67,19.64,26.67,0.0,82.0,39.57,65.0,
NVIDIA GeForce RTX 3090,MSOffice2013,dict1,96.0,124.0,108.88,107.0,72.0,74.0,73.0,73.0,71.0,71.0,71.0,71.0,499.91,1618.58,1479.24,1618.58,2.03,6.59,6.02,6.59,0.0,77.0,58.17,67.0,
NVIDIA GeForce RTX 3090,MSOffice2016-SheetProtection,dict1,193.0,193.0,193.0,193.0,65.0,72.0,69.67,72.0,70.0,71.0,70.67,71.0,499.91,5222.58,4173.91,5222.58,2.03,21.25,16.98,21.25,0.0,77.0,53.78,75.0,
NVIDIA GeForce RTX 3090,MultiBitClassic.wallet(scrypt),dict1,192.0,193.0,192.67,193.0,97.0,97.0,97.0,97.0,72.0,72.0,72.0,72.0,499.91,22056.58,14871.32,22056.58,2.03,89.75,60.51,89.75,0.0,98.0,54.44,98.0,
NVIDIA GeForce RTX 3090,MultiBitHD(scrypt),dict1,193.0,193.0,193.0,193.0,98.0,98.0,98.0,98.0,69.0,70.0,69.67,70.0,499.91,22056.58,14872.36,22056.58,2.03,89.75,60.52,89.75,0.0,98.0,53.89,94.0,
NVIDIA GeForce RTX 3090,OpenDocumentFormat(ODF)1.2(SHA-256 AES),dict1,261.0,264.0,262.5,262.5,54.0,75.0,64.5,64.5,70.0,70.0,70.0,70.0,499.91,5514.58,3634.24,5514.58,2.03,22.44,14.79,22.44,0.0,72.0,35.5,37.0,
NVIDIA GeForce RTX 3090,PDF1.7Level8(Acrobat10-11),dict1,165.0,168.0,166.5,166.5,93.0,95.0,94.0,94.0,69.0,69.0,69.0,69.0,499.91,5596.58,4578.51,5596.58,2.03,22.77,18.63,22.77,0.0,96.0,61.8,93.0,
NVIDIA GeForce RTX 3090,Pythonpasslibpbkdf2-sha512,dict1,366.0,366.0,366.0,366.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,499.91,6888.58,4150.96,6888.58,2.03,28.03,16.89,28.03,0.0,95.0,42.14,66.0,
NVIDIA GeForce RTX 3090,RAR3-hp,dict1,182.0,182.0,182.0,182.0,50.0,98.0,82.0,98.0,69.0,69.0,69.0,69.0,499.91,6450.58,5128.36,6450.58,2.03,26.25,20.87,26.25,0.0,98.0,65.33,98.0,
NVIDIA GeForce RTX 3090,RAR3-p(Compressed),dict1,180.0,180.0,180.0,180.0,81.0,99.0,94.25,98.5,72.0,72.0,72.0,72.0,499.91,6700.58,4840.64,6700.58,2.03,27.26,19.7,27.26,0.0,99.0,54.4,74.5,
NVIDIA GeForce RTX 3090,RAR3-p(Uncompressed),dict1,182.0,182.0,182.0,182.0,72.0,98.0,89.33,98.0,71.0,71.0,71.0,71.0,499.91,6450.58,5128.36,6450.58,2.03,26.25,20.87,26.25,0.0,98.0,65.44,98.0,
NVIDIA GeForce RTX 3090,TelegramDesktop-=v2.1.14(PBKDF2-HMAC-SHA512),dict1,29.0,29.0,29.0,29.0,74.0,76.0,74.33,74.0,69.0,70.0,69.39,69.0,499.91,2066.58,1946.12,2066.58,2.03,8.41,7.92,8.41,0.0,90.0,73.19,87.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + AES-Twofish-Serpent (legacy),dict1,331.0,331.0,331.0,331.0,51.0,51.0,51.0,51.0,72.0,72.0,72.0,72.0,499.91,8330.58,6093.43,8330.58,2.03,33.9,24.79,33.9,0.0,99.0,41.14,56.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + Serpent-Twofish-AES (legacy),dict1,319.0,319.0,319.0,319.0,69.0,69.0,69.0,69.0,73.0,73.0,73.0,73.0,499.91,8330.58,6093.43,8330.58,2.03,33.9,24.79,33.9,0.0,98.0,38.14,53.0,
NVIDIA GeForce RTX 3090,TrueCryptWhirlpool+XTS1536bit,dict1,121.0,156.0,142.17,147.5,81.0,84.0,81.5,81.0,59.0,59.0,59.0,59.0,499.91,2304.58,1404.02,1407.58,2.03,9.38,5.71,5.73,0.0,85.0,34.0,18.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES (legacy),dict1,11.0,11.0,11.0,11.0,71.0,76.0,71.78,72.0,72.0,72.0,72.0,72.0,499.91,2458.58,2308.22,2458.58,2.03,10.0,9.39,10.0,0.0,77.0,65.05,73.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),dict1,6.0,7.0,6.06,6.0,48.0,79.0,70.11,77.0,73.0,73.0,73.0,73.0,499.91,2528.58,2452.05,2528.58,2.03,10.29,9.98,10.29,0.0,81.0,61.15,59.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES (legacy),dict1,23.0,23.0,23.0,23.0,69.0,76.0,71.94,72.0,73.0,74.0,73.89,74.0,502.55,502.55,502.55,502.55,2.04,2.04,2.04,2.04,72.0,72.0,72.0,72.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish (legacy),dict1,11.0,14.0,12.61,13.0,50.0,80.0,58.67,51.0,73.0,74.0,73.89,74.0,499.22,2527.89,2408.87,2527.89,2.03,10.29,9.8,10.29,0.0,81.0,59.24,62.5,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish-Serpent (legacy),dict1,9.0,9.0,9.0,9.0,72.0,78.0,73.5,73.5,74.0,74.0,74.0,74.0,499.22,2605.89,2438.68,2593.89,2.03,10.6,9.92,10.55,0.0,80.0,66.46,76.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent (legacy),dict1,11.0,11.0,11.0,11.0,70.0,76.0,71.39,71.0,73.0,74.0,73.39,73.0,499.91,2458.58,2307.98,2458.58,2.03,10.0,9.39,10.0,0.0,77.0,67.13,73.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),dict1,5.0,5.0,5.0,5.0,48.0,79.0,54.89,49.5,74.0,74.0,74.0,74.0,499.91,2528.58,2413.91,2528.58,2.03,10.29,9.82,10.29,0.0,81.0,61.04,58.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),dict1,4.0,4.0,4.0,4.0,71.0,78.0,72.67,72.0,74.0,74.0,74.0,74.0,499.91,2606.58,2536.7,2594.58,2.03,10.61,10.32,10.56,0.0,79.0,64.18,62.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish (legacy),dict1,11.0,11.0,11.0,11.0,71.0,76.0,71.78,71.0,74.0,74.0,74.0,74.0,499.91,2458.58,2307.98,2458.58,2.03,10.0,9.39,10.0,0.0,76.0,65.15,73.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent (legacy),dict1,6.0,7.0,6.06,6.0,48.0,79.0,59.06,49.5,74.0,74.0,74.0,74.0,499.91,2528.58,2453.47,2528.58,2.03,10.29,9.98,10.29,0.0,86.0,61.17,58.5,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + AES (legacy),dict1,24.0,24.0,24.0,24.0,72.0,79.0,72.83,72.0,74.0,74.0,74.0,74.0,499.91,2458.58,2318.72,2458.58,2.03,10.0,9.43,10.0,0.0,81.0,57.79,62.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + AES-Twofish (legacy),dict1,10.0,10.0,10.0,10.0,57.0,64.0,58.17,57.5,74.0,74.0,74.0,74.0,499.91,2520.58,2356.81,2520.58,2.03,10.26,9.59,10.26,0.0,80.0,67.81,77.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + PIM + AES 16 (legacy),dict1,62.0,65.0,63.08,63.0,72.0,75.0,73.15,73.0,74.0,74.0,74.0,74.0,499.22,2457.89,2222.96,2457.89,2.03,10.0,9.05,10.0,0.0,77.0,55.64,63.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-AES (legacy),dict1,25.0,26.0,25.56,26.0,58.0,65.0,58.67,58.0,74.0,74.0,74.0,74.0,499.22,2519.89,2364.51,2519.89,2.03,10.25,9.62,10.25,0.0,78.0,58.04,63.5,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-Twofish-AES (legacy),dict1,15.0,17.0,16.35,17.0,51.0,79.0,58.0,52.0,74.0,74.0,74.0,74.0,499.22,2613.89,2400.25,2613.89,2.03,10.64,9.77,10.64,0.0,76.0,63.39,70.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Twofish (legacy),dict1,59.0,62.0,60.86,62.0,42.0,74.0,70.86,73.0,74.0,74.0,74.0,74.0,499.22,2457.89,2222.96,2457.89,2.03,10.0,9.05,10.0,0.0,78.0,57.08,62.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent (legacy),dict1,24.0,24.0,24.0,24.0,72.0,74.0,73.11,73.0,74.0,74.0,74.0,74.0,499.91,2458.58,2318.72,2458.58,2.03,10.0,9.43,10.0,0.0,80.0,65.32,76.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-AES (legacy),dict1,10.0,10.0,10.0,10.0,57.0,67.0,57.94,57.0,74.0,74.0,74.0,74.0,499.91,2520.58,2352.26,2520.58,2.03,10.26,9.57,10.26,0.0,80.0,61.69,66.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-Twofish-AES (legacy),dict1,6.0,8.0,6.82,7.0,51.0,79.0,62.88,53.0,74.0,74.0,74.0,74.0,499.91,2614.58,2519.3,2604.58,2.03,10.64,10.25,10.6,0.0,82.0,59.57,58.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish (legacy),dict1,24.0,25.0,24.22,24.0,41.0,74.0,71.0,72.5,74.0,74.0,74.0,74.0,499.91,2463.2,2321.62,2462.52,2.03,10.02,9.45,10.02,0.0,76.0,59.71,67.5,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish-Serpent (legacy),dict1,10.0,10.0,10.0,10.0,57.0,58.0,57.5,57.5,74.0,74.0,74.0,74.0,503.72,2524.39,2360.62,2524.39,2.05,10.27,9.61,10.27,0.0,81.0,60.46,65.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA512 + AES (legacy),dict1,14.0,15.0,14.44,14.0,51.0,79.0,58.89,51.0,74.0,74.0,74.0,74.0,503.72,2476.08,2356.57,2476.08,2.05,10.08,9.59,10.08,0.0,81.0,60.79,64.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA512 + AES-Twofish (legacy),dict1,4.0,5.0,4.06,4.0,50.0,81.0,63.28,59.5,74.0,74.0,74.0,74.0,500.55,2527.89,2441.68,2527.89,2.04,10.29,9.94,10.29,0.0,82.0,58.3,57.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent (legacy),dict1,8.0,9.0,8.5,8.5,51.0,81.0,64.39,57.0,74.0,74.0,74.0,74.0,499.22,2471.89,2352.38,2471.89,2.03,10.06,9.57,10.06,0.0,83.0,58.3,63.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-AES (legacy),dict1,7.0,7.0,7.0,7.0,67.0,67.0,67.0,67.0,74.0,74.0,74.0,74.0,499.22,2527.89,2398.46,2527.89,2.03,10.29,9.76,10.29,0.0,81.0,58.26,59.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-Twofish-AES (legacy),dict1,4.0,4.0,4.0,4.0,60.0,64.0,60.5,60.0,74.0,74.0,74.0,74.0,499.22,2605.89,2493.38,2593.89,2.03,10.6,10.15,10.55,0.0,79.0,62.75,65.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish (legacy),dict1,12.0,13.0,12.11,12.0,51.0,79.0,54.39,51.5,74.0,74.0,74.0,74.0,499.22,2471.89,2297.91,2471.89,2.03,10.06,9.35,10.06,0.0,82.0,58.68,63.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish-Serpent (legacy),dict1,7.0,7.0,7.0,7.0,67.0,73.0,67.5,67.0,74.0,74.0,74.0,74.0,499.22,2527.89,2401.15,2527.89,2.03,10.29,9.77,10.29,0.0,82.0,57.15,57.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-Whirlpool + AES (legacy),dict1,2.0,2.0,2.0,2.0,76.0,77.0,76.94,77.0,74.0,74.0,74.0,74.0,540.61,2607.34,2508.97,2607.34,2.2,10.61,10.21,10.61,0.0,86.0,68.92,69.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-Whirlpool + AES-Twofish (legacy),dict1,1.0,1.0,1.0,1.0,77.0,78.0,77.5,77.5,74.0,74.0,74.0,74.0,499.22,499.22,499.22,499.22,2.03,2.03,2.03,2.03,78.0,78.0,78.0,78.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent (legacy),dict1,2.0,2.0,2.0,2.0,77.0,78.0,77.22,77.0,74.0,74.0,74.0,74.0,540.61,2607.34,2513.03,2607.34,2.2,10.61,10.23,10.61,0.0,85.0,68.67,70.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent-AES (legacy),dict1,1.0,1.0,1.0,1.0,76.0,78.0,77.11,77.0,74.0,74.0,74.0,74.0,499.22,499.22,499.22,499.22,2.03,2.03,2.03,2.03,79.0,79.0,79.0,79.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish (legacy),dict1,2.0,2.0,2.0,2.0,77.0,80.0,77.61,77.5,69.0,71.0,69.89,70.0,828.55,828.55,828.55,828.55,3.37,3.37,3.37,3.37,90.0,90.0,90.0,90.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish-Serpent (legacy),dict1,1.0,1.0,1.0,1.0,78.0,79.0,78.06,78.0,73.0,73.0,73.0,73.0,540.61,2609.34,2540.42,2609.34,2.2,10.62,10.34,10.62,0.0,89.0,78.13,81.0,
NVIDIA GeForce RTX 3090,VeraCrypt Streebog-512 + XTS 1024 bit (legacy),dict1,0.0,0.0,0.0,0.0,79.0,81.0,79.94,80.0,74.0,74.0,74.0,74.0,508.55,508.55,508.55,508.55,2.07,2.07,2.07,2.07,87.0,87.0,87.0,87.0,
NVIDIA GeForce RTX 3090,VeraCrypt Streebog-512 + XTS 1024 bit + boot-mode (legacy),dict1,1.0,1.0,1.0,1.0,82.0,83.0,82.72,83.0,74.0,74.0,74.0,74.0,540.61,2697.34,2594.69,2697.34,2.2,10.98,10.56,10.98,0.0,90.0,81.78,87.0,
NVIDIA GeForce RTX 3090,VeraCrypt Streebog-512 + XTS 1536 bit + boot-mode (legacy),dict1,0.0,0.0,0.0,0.0,77.0,78.0,77.78,78.0,74.0,74.0,74.0,74.0,508.55,508.55,508.55,508.55,2.07,2.07,2.07,2.07,74.0,74.0,74.0,74.0,
NVIDIA GeForce RTX 3090,VeraCrypt Streebog-512 + XTS 512 bit (legacy),dict1,0.0,1.0,0.61,1.0,82.0,83.0,82.22,82.0,74.0,74.0,74.0,74.0,540.61,2627.34,2551.95,2627.34,2.2,10.69,10.38,10.69,0.0,88.0,76.94,79.0,
NVIDIA GeForce RTX 3090,VeraCrypt Streebog-512 + XTS 512 bit + boot-mode (legacy),dict1,2.0,2.0,2.0,2.0,83.0,87.0,83.33,83.0,74.0,74.0,74.0,74.0,2252.55,2252.55,2252.55,2252.55,9.17,9.17,9.17,9.17,94.0,94.0,94.0,94.0,
NVIDIA GeForce RTX 3090,VeraCryptRIPEMD160+XTS1024bit+boot-mode,dict1,11.0,12.0,11.06,11.0,48.0,78.0,55.67,51.0,64.0,66.0,65.17,65.0,541.8,2571.97,2436.61,2571.84,2.2,10.47,9.91,10.46,0.0,78.0,61.3,68.0,
NVIDIA GeForce RTX 3090,VeraCryptRIPEMD160+XTS1024bit,dict1,1.0,2.0,1.94,2.0,48.0,79.0,63.89,68.5,66.0,68.0,66.83,67.0,499.91,2528.58,2415.92,2528.58,2.03,10.29,9.83,10.29,0.0,81.0,61.43,60.5,
NVIDIA GeForce RTX 3090,VeraCryptRIPEMD160+XTS1536bit+boot-mode,dict1,9.0,9.0,9.0,9.0,72.0,79.0,73.18,72.0,68.0,69.0,68.41,68.0,541.8,2649.84,2454.74,2649.84,2.2,10.78,9.99,10.78,0.0,81.0,65.45,71.0,
NVIDIA GeForce RTX 3090,VeraCryptRIPEMD160+XTS1536bit,dict1,4.0,5.0,4.06,4.0,71.0,78.0,73.22,72.5,65.0,67.0,66.44,66.5,499.91,2606.58,2537.53,2594.58,2.03,10.61,10.33,10.56,0.0,78.0,63.55,62.0,
NVIDIA GeForce RTX 3090,VeraCryptRIPEMD160+XTS512bit+boot-mode,dict1,23.0,24.0,23.94,24.0,68.0,76.0,71.72,72.0,60.0,62.0,61.0,61.0,541.8,2501.97,2231.79,2501.84,2.2,10.18,9.08,10.18,0.0,82.0,59.28,68.0,
NVIDIA GeForce RTX 3090,VeraCryptRIPEMD160+XTS512bit,dict1,11.0,12.0,11.44,11.0,68.0,72.0,71.11,71.0,63.0,65.0,64.39,64.5,499.91,2458.58,2307.98,2458.58,2.03,10.0,9.39,10.0,0.0,76.0,65.87,73.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA256+XTS1024bit+boot-mode,dict1,26.0,26.0,26.0,26.0,59.0,68.0,60.0,59.0,69.0,69.0,69.0,69.0,541.8,2563.97,2339.39,2563.84,2.2,10.43,9.52,10.43,0.0,78.0,56.56,64.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA256+XTS1024bit,dict1,10.0,10.0,10.0,10.0,57.0,64.0,58.11,58.0,64.0,66.0,64.89,65.0,541.8,2563.84,1316.2,799.84,2.2,10.43,5.36,3.25,0.0,96.0,19.34,0.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA256+XTS1536bit+boot-mode,dict1,5.0,6.0,5.78,6.0,51.0,79.0,56.28,52.0,70.0,70.0,70.0,70.0,499.91,2614.58,2461.79,2614.58,2.03,10.64,10.02,10.64,0.0,81.0,67.18,72.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA256+XTS1536bit,dict1,2.0,2.0,2.0,2.0,50.0,81.0,61.33,59.5,63.0,65.0,64.11,64.0,541.8,2657.84,1278.41,799.84,2.2,10.81,5.2,3.25,0.0,78.0,16.49,0.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA256+XTS512bit+boot-mode,dict1,62.0,63.0,62.46,62.0,72.0,74.0,73.15,73.0,67.0,68.0,67.23,67.0,541.8,2501.97,2222.11,2501.84,2.2,10.18,9.04,10.18,0.0,77.0,59.86,69.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA256+XTS512bit,dict1,24.0,25.0,24.72,25.0,72.0,79.0,73.61,72.5,67.0,68.0,67.39,67.0,541.8,2501.97,1576.45,799.97,2.2,10.18,6.41,3.26,0.0,74.0,31.21,0.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA512+XTS1024bit,dict1,7.0,8.0,7.65,8.0,66.0,68.0,67.0,67.0,66.0,67.0,66.65,67.0,499.91,2528.58,2396.33,2528.58,2.03,10.29,9.75,10.29,0.0,82.0,59.43,57.5,
NVIDIA GeForce RTX 3090,VeraCryptSHA512+XTS1536bit,dict1,4.0,4.0,4.0,4.0,60.0,64.0,60.22,60.0,65.0,67.0,66.44,66.5,499.91,2606.58,2528.78,2594.58,2.03,10.61,10.29,10.56,0.0,80.0,64.23,65.0,
NVIDIA GeForce RTX 3090,VeraCryptSHA512+XTS512bit,dict1,8.0,9.0,8.61,9.0,51.0,81.0,62.06,54.5,67.0,69.0,68.06,68.0,499.91,2472.58,2353.06,2472.58,2.03,10.06,9.57,10.06,0.0,82.0,60.0,65.0,
NVIDIA GeForce RTX 3090,VeraCryptStreebog-512+XTS1024bit+boot-mode,dict1,1.0,1.0,1.0,1.0,82.0,83.0,82.11,82.0,72.0,72.0,72.0,72.0,541.8,2699.97,2595.52,2699.84,2.2,10.99,10.56,10.99,0.0,90.0,82.85,87.0,
NVIDIA GeForce RTX 3090,VeraCryptStreebog-512+XTS1536bit+boot-mode,dict1,0.0,0.0,0.0,0.0,77.0,77.0,77.0,77.0,73.0,73.0,73.0,73.0,499.91,499.91,499.91,499.91,2.03,2.03,2.03,2.03,68.0,68.0,68.0,68.0,
